,Spl-Tis Abay I,Spl-Fincha,Trns-Blue Nile River 2,Spl-Grand Renaissance Dam,Spl-Tekeze,Spl-Gibgel Gibe I,Spl-Gibgel Gibe II,Spl-Gibgel Gibe III,Spl-Koka,Spl-Awash II,Spl-Melka Wakena,Spl-Genaledawa III,Gen-Awash II,Gen-Fincha,Gen-Genaledawa III,Gen-Gibgel Gibe I,Gen-Gibgel Gibe II,Gen-Gibgel Gibe III,Gen-Grand Renaissance Dam,Gen-Koka,Gen-Melka Wakena,Gen-Tekeze/ TK5,Gen-Tana Beles,Gen-Tis Abay I & II
1793,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.001,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.008,0.007657000000000001,-0.0,0.003380000000000001
1794,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00235,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00525,-0.0,-0.0,-0.0
1795,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0018053872,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.01065,-0.0,0.001717,-0.0,0.011000000000000001,0.09647,-0.0,0.001,0.007343,-0.0,0.026619999999999998
1796,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.025,-0.0,0.002,-0.0,0.012,0.035,-0.0,-0.0,0.003,-0.0,0.01
1797,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.041,-0.0,0.002,-0.0,0.015,0.047380000000000005,-0.0,-0.0,0.0016570000000000005,-0.0,0.00638
1798,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019461280000000004,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06935000000000001,-0.0,0.00028300000000000005,-0.0,0.0014446127999999995,0.010150000000000006,-0.0,-0.0,-0.0,-0.0,-0.0
1799,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0018053872,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.10264999999999999,-0.0,0.001717,-0.0,0.026555387200000002,0.18985,-0.0,-0.0,0.012343,-0.0,0.028
1800,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.095,-0.0,0.001,-0.0,0.009999999999999998,0.095,-0.0,-0.0,0.007,-0.0,-0.0
1801,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.081,-0.0,-0.0,-0.0,0.0012500000000000002,0.081,-0.0,-0.0,0.0026570000000000005,-0.0,-0.0
1802,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06535,-0.0,-0.0,-0.0,0.0,0.006150000000000003,-0.0,-0.0,-0.0,-0.0,-0.0
1803,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0031946128,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.907,-0.0,0.0032830000000000003,-0.0,0.1031946128,0.907,-0.0,-0.0,0.001,-0.0,-0.0
1804,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0038053872,-0.0,-0.0,-0.0,-0.0,0.0,0.0038,0.46865,-0.0,0.003717,-0.0,0.0665553872,0.54747,0.0019,0.00075,0.005343,-0.0,0.01962
1805,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019461280000000004,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.103,-0.0,0.00028300000000000005,-0.0,0.00044461280000000075,0.07453,-0.0,-0.0,-0.0,-0.0,-0.0
1806,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00635,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1807,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00165,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.002,-0.0,0.000380000000000001
1808,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0023,0.0002000000000000003,0.00035000000000000005,-0.0,-0.0,-0.0,0.0,-0.0,0.0021000000000000003,-0.0,-0.0,-0.0,-0.0
1809,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.002,-0.0,0.0036570000000000005,-0.0,-0.0
1810,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.001,-0.0,0.009,-0.0,0.022
1811,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0008053871999999999,-0.0,-0.0,-0.0,-0.0,0.0,0.0010000000000000002,0.00065,-0.0,0.000717,-0.0,0.0125553872,0.11047,0.0010000000000000002,-0.0,0.022343000000000002,-0.0,0.05062
1812,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00025,0.018657,-0.0,0.01938
1813,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.001,0.024,-0.0,0.031
1814,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.095,-0.0,0.00175,0.026343000000000002,-0.0,0.04462
1815,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00025,0.012656999999999998,-0.0,0.0013800000000000028
1816,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00175,0.015342999999999999,-0.0,0.03562
1817,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00025,-0.0,-0.0,-0.0
1818,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00275,0.01,-0.0,0.004380000000000002
1819,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.00025,0.0006570000000000005,-0.0,-0.0
1820,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001,-0.0,0.002,0.015530000000000016,-0.0,0.001,0.015342999999999999,-0.0,0.02862
1821,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0031946128,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00035000000000000005,-0.0,0.0032830000000000003,-0.0,0.0,-0.0,-0.0,-0.0,0.005657,-0.0,-0.0
1822,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.012,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.004,-0.0,0.012,-0.0,0.0354446128,-0.0,-0.0,-0.0,0.012,-0.0,0.00038000000000000186
1823,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.016,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.016,-0.0,0.016,-0.0,0.046,0.026000000000000002,-0.0,-0.0,0.016,-0.0,0.01
1824,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0088053872,-0.0,-0.0,-0.0,-0.0,0.0,0.0048,0.00865,-0.0,0.008717,-0.0,0.0345553872,0.09547000000000001,0.0029,0.00075,0.021343,-0.0,0.02762
1825,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004194612800000001,-0.0,-0.0,-0.0,-0.0,0.0,0.0022000000000000006,0.00435,-0.0,0.004283,-0.0,0.0,-0.0,0.0041,0.00125,0.005657,-0.0,-0.0
1826,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.0,0.009,0.079,-0.0,0.002,-0.0,0.0034446128,0.024149999999999998,0.009,0.01,0.01,-0.0,-0.0
1827,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0018053872,-0.0,-0.0,-0.0,-0.0,0.0,0.0148,0.01865,-0.0,0.001717,-0.0,0.0145553872,0.028999999999999998,0.0129,0.02375,0.013343,-0.0,-0.0
1828,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001283,-0.0,-0.0,-0.0,-0.0,0.0,0.016200000000000003,0.01035,-0.0,0.001283,-0.0,0.0,-0.0,0.0181,0.02225,0.0026570000000000005,-0.0,-0.0
1829,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005717,-0.0,-0.0,-0.0,-0.0,0.001,0.0438,-0.0,-0.0,0.005717,-0.0,0.013000000000000001,-0.0,0.0419,0.021750000000000002,0.009000000000000001,-0.0,-0.0
1830,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.007194612800000001,-0.0,-0.0,-0.0,-0.0,0.004,0.0512,-0.0,-0.0,0.007283,-0.0,0.007444612800000001,-0.0,0.0531,0.01925,-0.0,-0.0,-0.0
1831,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0058053872,-0.0,-0.0,-0.0,-0.0,0.005,0.1028,0.00165,-0.0,0.005717,-0.0,0.0235553872,0.08785000000000001,0.1009,0.01975,0.021343,-0.0,0.027000000000000003
1832,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0049116128,-0.0,-0.0,-0.0,-0.0,0.0007000000000000001,0.094,-0.0,-0.0,0.005,-0.0,0.005444612800000001,0.02253,0.094,0.022,0.031,-0.0,0.041
1833,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0032830000000000003,-0.0,-0.0,-0.0,-0.0,0.001,0.054200000000000005,0.00035000000000000005,-0.0,0.0032830000000000003,-0.0,0.0,-0.0,0.056100000000000004,0.01625,0.030656999999999997,-0.0,0.04038
1834,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.001,0.02,-0.0,-0.0,0.002,-0.0,0.005,0.075,0.02,0.003,0.041,-0.0,0.075
1835,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.001,0.003,0.001,-0.0,0.002,-0.0,0.006,0.089,0.003,0.001,0.053,-0.0,0.088
1836,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0028053872,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00165,-0.0,0.002717,-0.0,0.016999999999999998,0.17047,-0.0,0.00075,0.070343,-0.0,0.10962
1837,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019461280000000004,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00035000000000000005,-0.0,0.00028300000000000005,-0.0,0.0,-0.0,-0.0,-0.0,0.048657,-0.0,0.05138
1838,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001717,-0.0,-0.0,-0.0,-0.0,0.0023,-0.0,0.00165,-0.0,0.001717,-0.0,0.0,0.11353,-0.0,0.001,0.053343,-0.0,0.07461999999999999
1839,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.001,-0.0,0.002,-0.0,0.0,-0.0,-0.0,0.001,0.039,-0.0,0.033
1840,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001283,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00135,-0.0,0.001283,-0.0,0.0,-0.0,-0.0,0.00025,0.017657,-0.0,0.009380000000000003
1841,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0038053872,-0.0,-0.0,-0.0,-0.0,0.0,0.0038,0.00265,-0.0,0.003717,-0.0,0.0175553872,0.10747,0.0019,0.00175,0.016343,-0.0,0.045619999999999994
1842,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,-0.0,-0.0,-0.0,0.0,0.001,0.005,-0.0,0.002,-0.0,0.005,0.024,0.001,0.003,0.007,-0.0,0.019
1843,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008194612799999999,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00835,-0.0,0.008282999999999999,-0.0,0.002444612799999999,-0.0,-0.0,0.00425,0.0006570000000000005,-0.0,0.00038000000000000186
1844,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0328053872,-0.0,-0.0,-0.0,-0.0,0.0,0.0002000000000000001,0.03565,-0.0,0.032717,-0.0,0.0725553872,0.08838,0.002,0.00575,0.011342999999999999,-0.0,0.044
1845,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0591946128,-0.0,-0.0,-0.0,-0.0,0.001,-0.0,0.08435000000000001,-0.0,0.059282999999999995,-0.0,0.1064446128,0.025150000000000006,0.00010000000000000005,0.00425,0.005657,-0.0,-0.0
1846,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0838053872,-0.0,-0.0,-0.0,-0.0,0.0017000000000000001,0.004999999999999999,0.19565000000000002,-0.0,0.083717,-0.0,0.2265553872,0.29647,0.0049,0.00575,0.026343000000000002,-0.0,0.04162
1847,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09819461280000001,-0.0,-0.0,-0.0,-0.0,0.002,-0.0,0.38935000000000003,-0.0,0.09828300000000001,-0.0,0.3714446128,0.3635300000000001,0.00010000000000000005,0.00525,0.038657,-0.0,0.03338
1848,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10380538719999999,-0.0,-0.0,-0.0,-0.0,0.0,0.0068,0.37865,-0.0,0.10371699999999999,-0.0,0.5875553871999999,0.54047,0.0049,0.00675,0.070343,-0.0,0.10262
1849,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07819461280000001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.22635,-0.0,0.078283,-0.0,0.5394446128,0.23753,0.0011,0.00725,0.067657,-0.0,0.07038
1850,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0458053872,-0.0,-0.0,-0.0,-0.0,0.0,0.004200000000000001,0.13565000000000002,-0.0,0.045717,-0.0,0.4595553872,0.31347,0.0039,0.01875,0.097343,-0.0,0.11862
1851,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0151946128,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.048350000000000004,-0.0,0.015283,-0.0,0.1614446128,0.10953000000000002,0.00010000000000000005,0.02025,0.089657,-0.0,0.12038000000000001
1852,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.011,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.011,-0.0,0.011,-0.0,0.043,0.14300000000000002,0.001,0.04,0.085,-0.0,0.132
1853,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0048053872,-0.0,-0.0,-0.0,-0.0,0.0,0.0048,0.00465,-0.0,0.004717,-0.0,0.0215553872,0.21447,0.0029,0.01675,0.080343,-0.0,0.15062
1854,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011946128000000001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.007350000000000001,-0.0,0.001283,-0.0,0.0,0.03353,-0.0,0.0032500000000000003,0.063657,-0.0,0.08538
1855,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0008053871999999999,-0.0,-0.0,-0.0,-0.0,0.0,0.004,0.00165,-0.0,0.000717,-0.0,0.005,0.18747000000000003,0.004,0.00475,0.079343,-0.0,0.12662
1856,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004283,-0.0,-0.0,-0.0,-0.0,0.0,0.0002000000000000003,0.00435,-0.0,0.004283,-0.0,0.0,0.046529999999999995,0.0021000000000000003,0.0032500000000000003,0.069657,-0.0,0.10138
1857,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008628612800000001,-0.0,-0.0,-0.0,-0.0,0.0,0.001,0.004,-0.0,0.008717,-0.0,0.012444612800000001,0.167,0.001,0.002,0.069343,-0.0,0.11562
1858,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001283,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001283,-0.0,0.0,-0.0,-0.0,-0.0,0.041657,-0.0,0.047380000000000005
1859,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.089,-0.0,-0.0,0.046343,-0.0,0.06662
1860,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.043657,-0.0,0.022380000000000004
1861,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001717,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001717,-0.0,0.004,0.11382,-0.0,-0.0,0.045343,-0.0,0.05462
1862,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00028300000000000005,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.00028300000000000005,-0.0,0.0,-0.0,-0.0,-0.0,0.055657,-0.0,0.00938
1863,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001717,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001717,-0.0,0.0,0.04218,-0.0,-0.0,0.087343,-0.0,0.03762
1864,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00028300000000000005,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.00028300000000000005,-0.0,0.0,-0.0,-0.0,-0.0,0.092,-0.0,0.025
1865,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.055657,-0.0,0.029380000000000003
1866,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.15700000000000003,-0.0,-0.0,0.061343,-0.0,0.10162
1867,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.049657,-0.0,0.030380000000000004
1868,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.051,-0.0,0.025
1869,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0008053871999999999,-0.0,-0.0,-0.0,-0.0,0.0,0.0038,0.00065,-0.0,0.000717,-0.0,0.0125553872,0.10247,0.0019,0.00075,0.039343,-0.0,0.04262
1870,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.006657000000000001,-0.0,0.015380000000000005
1871,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02418,-0.0,-0.0,0.005,-0.0,0.047619999999999996
1872,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.020380000000000002
1873,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00135,-0.0,-0.0,-0.0,0.0,0.04135,-0.0,-0.0,0.002,-0.0,0.039999999999999994
1874,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1875,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00165,-0.0,-0.0,-0.0,0.0,0.021999999999999992,-0.0,-0.0,-0.0,-0.0,0.011
1876,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00935,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1877,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00165,-0.0,-0.0,-0.0,0.0,0.05099999999999999,-0.0,-0.0,-0.0,-0.0,0.012
1878,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00035000000000000005,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1879,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.037,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1880,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.09682,-0.0,-0.0,0.005343,-0.0,0.03762
1881,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.018,-0.0,-0.0,-0.0,-0.0,0.018
1882,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.011179999999999999,-0.0,-0.0,0.001,-0.0,0.018
1883,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.005,-0.0,0.031
1884,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0036569999999999997,-0.0,0.021380000000000003
1885,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.055,-0.0,-0.0,0.017,-0.0,0.055
1886,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00065,-0.0,-0.0,-0.0,0.001,0.14046999999999998,-0.0,-0.0,0.036343,-0.0,0.08062
1887,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.063,-0.0,-0.0,0.031,-0.0,0.063
1888,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06,-0.0,-0.0,0.03,-0.0,0.06
1889,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.014657,-0.0,0.052379999999999996
1890,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.198,-0.0,0.001,0.024343,-0.0,0.14562
1891,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019461280000000004,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00035000000000000005,-0.0,0.00028300000000000005,-0.0,0.0,0.18353000000000003,-0.0,0.00025,0.016656999999999998,-0.0,0.24238000000000004
1892,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.003,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.001,-0.0,0.003,-0.0,0.0134446128,0.5946199999999999,-0.0,0.001,0.029,-0.0,0.5936199999999999
1893,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0068053872,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00265,-0.0,0.006717,-0.0,0.0395553872,1.1978499999999999,-0.0,-0.0,0.051343,0.4807999999999999,0.6552
1894,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.004,-0.0,0.006,-0.0,0.033,1.821,-0.0,-0.0,0.069,1.1618,0.6552
1895,0.0,-0.0,-0.0,0.14314860465000012,-0.0,-0.0,0.006194612800000001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.01235,-0.0,0.006283,-0.0,0.0244446128,2.06958139535,-0.0,-0.0,0.075657,1.5451800000000002,0.6552
1896,0.0,-0.0,-0.0,0.21121860464999975,-0.0,-0.0,0.005,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.065,-0.0,0.005,-0.0,0.024,2.06958139535,-0.0,-0.0,0.076,1.6198,0.6552
1897,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0038053872,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.25665,-0.0,0.003717,-0.0,0.0285553872,1.90547,-0.0,-0.0,0.054343,0.93442,0.6552
1898,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011946128000000001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.42535,-0.0,0.001283,-0.0,0.0014446128000000003,1.14853,-0.0,-0.0,0.019657,0.12718000000000007,0.6552
1899,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.34864999999999996,-0.0,0.001,-0.0,0.017,0.8424699999999999,-0.0,-0.0,0.017343,-0.0,0.43462
1900,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.129,-0.0,-0.0,-0.0,0.0,0.33899999999999997,-0.0,-0.0,0.0006570000000000005,-0.0,0.21
