,Gen-Awash II,Gen-Fincha,Gen-Genaledawa III,Gen-Gibgel Gibe I,Gen-Gibgel Gibe II,Gen-Gibgel Gibe III,Gen-Grand Renaissance Dam,Gen-Koka,Gen-Melka Wakena,Gen-Tekeze/ TK5,Gen-Tana Beles,Gen-Tis Abay I & II
3253,0.0,0.0,0.0,-1.0729431721798133,0.0,-5.2673748478964395,0.0,-0.11326628352490421,-6.071428571428572,0.0,0.0,0.0
3254,-0.5960179833012202,-0.031876738398477523,0.0,-1.1428795589482612,0.0,-12.887964957928803,-15.358178263214672,-0.4015804597701149,-7.383474576271187,-2.1303827751196174,0.0,-1.0378510378510386
3255,-0.2055234425176622,0.0,0.0,-1.0729431721798133,0.0,-6.556094929881337,0.0,-0.20593869731800765,-7.306295399515739,0.0,0.0,0.0
3256,0.0,0.0,0.0,-0.8079262086513994,0.0,-0.0,0.0,0.0,-7.023305084745764,0.0,0.0,0.0
3257,0.0,0.0,0.0,-0.9477989821882952,0.0,-10.590614886731391,0.0,-0.11326628352490421,-6.766041162227604,0.0,0.0,0.0
3258,0.0,0.0,0.0,-1.1005470737913485,0.0,-1.2328548910463857,0.0,0.0,-7.023305084745764,0.0,0.0,0.0
3259,-0.12331406551059734,0.0,0.0,-1.5330407124681933,0.0,-16.922484914778856,0.0,-0.20593869731800765,-6.868946731234868,0.0,0.0,0.0
3260,0.0,-0.01716439759918021,0.0,-1.6857888040712468,0.0,-6.276004837108952,0.0,0.0,-5.9942493946731235,0.0,0.0,0.0
3261,-0.4932562620423892,-0.12995901039379298,0.0,-1.9232018659881254,0.0,-19.948374882416395,0.0,-0.2986111111111111,-5.6340799031477005,0.0,0.0,0.0
3262,0.0,-0.11524666959449567,0.0,-1.8808693808312131,0.0,-8.797579810140238,0.0,0.0,-4.759382566585957,0.0,0.0,0.0
3263,0.0,-0.19616454399063094,0.0,-1.7557251908396945,0.0,-14.120819848975188,0.0,-0.010296934865900387,-3.8075060532687655,0.0,0.0,0.0
3264,-0.3082851637764933,-0.22804128238910845,0.0,-2.3133630195080577,0.0,-24.991524828478966,0.0,-0.2986111111111111,-3.164346246973366,0.0,0.0,0.0
3265,0.0,-0.06620553359683794,0.0,-2.9538125530110264,0.0,-16.866619723840344,0.0,0.0,-2.701271186440678,0.0,0.0,0.0
3266,0.0,-0.049041135997657734,0.0,-5.169635284139101,0.0,-38.83225458468177,0.0,-0.010296934865900387,-3.601694915254238,0.0,0.0,0.0
3267,-0.12331406551059731,-0.049041135997657734,0.0,-9.071246819338423,0.0,-66.56957928802589,0.0,-0.3089080459770115,-5.4539951573849885,0.0,0.0,0.0
3268,-0.5138086062941555,-0.049041135997657734,0.0,-10.144189991518235,0.0,-78.67313915857605,0.0,-0.5148467432950191,-7.4092009685230025,0.0,0.0,0.0
3269,-1.0070648683365448,-0.17900014639145073,0.0,-9.14118320610687,0.0,-76.43165427831715,0.0,-0.8134578544061303,-8.00090799031477,0.0,0.0,0.0
3270,-0.5138086062941555,-0.14712340799297322,0.0,-7.022900763358778,0.0,-53.45738942826321,0.0,-0.5148467432950191,-7.306295399515739,0.0,0.0,0.0
3271,-0.43159922928709066,-0.11524666959449567,0.0,-6.172642069550467,0.0,-40.56942447033442,0.0,-0.6281130268199234,-7.126210653753028,0.0,0.0,0.0
3272,-1.7263969171483622,-0.12995901039379298,0.0,-6.117434266327396,0.0,-53.737479521035596,0.0,-1.5342432950191571,-8.412530266343827,0.0,0.0,0.0
3273,-0.7398843930635837,-0.01716439759918021,0.0,-5.587400339270569,0.0,-35.52627452427184,0.0,-0.9370210727969347,-8.978510895883778,0.0,0.0,0.0
3274,-1.4181117533718692,-0.12995901039379298,0.0,-6.019893977947413,0.0,-50.711589553398056,-11.958940129449838,-1.2253352490421456,-10.264830508474578,-1.0594098883572571,0.0,0.0
3275,-0.5343609505459216,-0.06620553359683794,0.0,-5.782480916030534,0.0,-38.04784949730313,0.0,-0.7310823754789272,-10.213377723970947,0.0,0.0,0.0
3276,-1.315350032113038,-0.17900014639145073,0.0,-5.337111959287532,0.0,-47.18138459115426,0.0,-1.1223659003831417,-9.956113801452785,0.0,0.0,0.0
3277,-0.6371226718047527,-0.16428780559215342,0.0,-5.294779474130619,0.0,-36.0305895188781,0.0,-0.8340517241379309,-8.978510895883778,0.0,0.0,0.0
3278,-1.5208734746307002,-0.3261235543844239,0.0,-6.019893977947413,0.0,-53.737479521035596,-5.435881877022653,-1.3283045977011494,-8.824152542372882,0.0,0.0,0.0
3279,-1.048169556840077,-1.1941516615429657,0.0,-7.24558524173028,0.0,-55.19455931391586,0.0,-1.2459291187739463,-8.566888619854723,0.0,0.0,0.0
3280,-2.2402055234425173,-3.268591714243888,0.0,-10.311666666666666,0.0,-105.68192396548004,-32.97768338727076,-2.049090038314176,-9.853208232445523,0.0,0.0,0.0
3281,-1.973025048169557,-6.147306397306396,0.0,-14.658647158608991,0.0,-152.02303827831716,-23.972239077669894,-2.1726532567049808,-11.448244552058114,0.0,0.0,0.0
3282,-2.6512524084778417,-9.398733713951104,0.0,-22.01650127226463,0.0,-251.42895740668826,-90.9060645900755,-2.4609674329501914,-12.94037530266344,0.0,0.0,0.0
3283,-1.767501605651895,-15.955533596837945,0.0,-39.43388040712468,0.0,-435.4480652470334,-96.4506641046386,-1.9667145593869733,-14.947033898305085,0.0,0.0,0.0
3284,-2.1374438021836863,-26.121761089152393,0.0,-75.46857930449534,0.0,-815.2531213764833,-221.5919127562028,-1.9461206896551724,-15.82173123486683,-2.1303827751196174,0.0,-2.5453296703296697
3285,-1.6441875401412975,-28.198653198653194,0.0,-134.89821882951654,0.0,-1325.844120819849,-208.375471952535,-1.6475095785440612,-11.628329297820825,0.0,0.0,0.0
3286,-2.6718047527296083,-19.567413263065436,0.0,-184.0,0.0,-1771.6585760517798,-144.59445792880257,-2.6772030651340994,-4.733656174334141,0.0,0.0,0.0
3287,-4.0282594733461785,-11.247584541062801,0.0,-184.0,0.0,-1803.1503306192017,-61.66102009169362,-4.232040229885057,-2.1867433414043584,0.0,0.0,0.0
3288,-5.754656390494541,-8.091787439613526,0.0,-184.0,0.0,-1592.1224379719524,-59.794700647249186,-5.766283524904215,-1.646489104116223,0.0,0.0,0.0
3289,-6.165703275529865,-5.83589518372127,0.0,-172.15860899067005,0.0,-1369.215210355987,-43.12466289104638,-6.17816091954023,-1.646489104116223,0.0,0.0,0.0
3290,-7.481053307642903,-3.513797394232176,0.0,-144.23448261238337,0.0,-1150.622592789644,-47.41900957389427,-7.3005268199233715,-1.826573849878935,0.0,0.0,0.0
3291,-8.652536929993577,-2.076892109500805,0.0,-109.17518659881256,0.0,-887.3143004142395,0.0,-8.865660919540229,-1.7751210653753027,0.0,0.0,0.0
3292,-12.516377649325626,-1.9935221783047867,0.0,-72.44483036471586,0.0,-645.2989681941748,-19.985925701186616,-12.346024904214557,-2.0323849878934626,0.0,0.0,0.0
3293,-15.537572254335258,-1.53743961352657,0.0,-49.77315097540289,0.0,-476.8018948047465,0.0,-15.764607279693484,-2.0838377723970947,0.0,0.0,0.0
3294,-15.085420680796405,-1.0126994583516322,0.0,-37.42786683630195,0.0,-379.5249660366774,-28.937011192017255,-14.920258620689655,-2.3411016949152543,0.0,0.0,0.0
3295,-10.687219010918433,-0.6375347679695506,0.0,-29.359626802374894,0.0,-284.4336569579288,-4.711097626752966,-10.708812260536398,-1.9552058111380146,0.0,0.0,0.0
3296,-9.043031470777136,-0.7356170399648659,0.0,-22.239185750636135,0.0,-214.33387270765914,0.0,-9.061302681992336,-1.337772397094431,0.0,0.0,0.0
3297,-9.68015414258189,-1.0470282535499924,0.0,-13.68324427480916,0.0,-143.44968337001077,0.0,-9.895354406130268,-0.9518765133171914,0.0,0.0,0.0
3298,-10.173410404624278,-1.4712340799297319,0.0,-8.095843935538593,0.0,-111.95792880258901,-2.5911036947141275,-10.193965517241379,-1.1319612590799033,0.0,0.0,0.0
3299,-8.303147077713552,-1.944481042307129,0.0,-5.727273112807465,0.0,-102.15171900323625,-35.82246156957928,-8.124281609195402,-1.620762711864407,-0.39872408293460926,0.0,0.0
3300,-4.829800899165061,-2.3049333918899135,0.0,-4.681933842239186,0.0,-85.22923408845737,-17.032429881337645,-4.83955938697318,-2.161016949152543,-0.39872408293460926,0.0,0.0
3301,-2.4868336544637124,-2.665385741472698,0.0,-4.124296013570822,0.0,-71.83695413592233,0.0,-2.6875,-2.701271186440678,0.0,0.0,0.0
3302,-1.8291586384071934,-2.7781803542673105,0.0,-3.8740076335877864,0.0,-77.94459926213592,-37.380747707659104,-1.6372126436781609,-2.5469128329297823,0.0,0.0,0.0
3303,-0.43159922928709066,-2.5182623334797247,0.0,-3.4415139949109412,0.0,-64.77654421143474,0.0,-0.6281130268199234,-1.8780266343825667,0.0,0.0,0.0
3304,-0.5138086062941555,-2.4348924022837064,0.0,-3.1912256149279052,0.0,-76.93596927292342,-29.353762135922327,-0.5148467432950191,-1.9294794188861988,0.0,0.0,0.0
3305,0.0,-1.53743961352657,0.0,-2.9538125530110264,0.0,-63.76791422222222,0.0,0.0,-1.7751210653753027,0.0,0.0,0.0
3306,0.0,-1.7654808959156782,0.0,-2.926208651399491,0.0,-61.02211434735706,-13.046116504854366,0.0,-2.2639225181598066,-0.26196172248803845,0.0,0.0
3307,-0.3904945407835581,-3.0724271702532566,0.0,-2.508443596268024,0.0,-48.694329574973025,-47.41900957389427,-0.19564176245210727,-4.296307506053269,-4.1240031897926634,0.0,-1.1675824175824177
3308,0.0,-5.100278143756404,0.0,-1.7557251908396945,0.0,-25.720064724919094,-37.688781014023725,0.0,-6.380145278450364,-3.189792663476874,0.0,0.0
3309,0.0,-7.569499341238471,0.0,-0.8079262086513994,0.0,-7.788949820927723,-34.481610706580355,0.0,-7.023305084745764,-1.8568580542264757,0.0,0.0
3310,0.0,-9.366856975552627,0.0,-0.5852417302798982,0.0,-13.616504854368934,-69.21689590075512,-0.11326628352490421,-7.615012106537531,-3.9872408293460926,0.0,0.0
3311,-0.12331406551059731,-8.778363343580734,0.0,-0.5852417302798982,0.0,-18.659654800431497,-66.81786003236245,-0.20593869731800765,-6.79176755447942,-3.588516746411483,0.0,-0.6979548229548233
3312,-0.2055234425176622,-6.816717903674426,0.0,-0.7803223070398644,0.0,-26.22437971952535,-54.72121089536138,-0.20593869731800765,-6.2772397094431,-3.9872408293460926,0.0,-1.5567765567765561
3313,-0.5960179833012202,-4.935990338164251,0.0,-1.1428795589482612,0.0,-34.06919473139158,-69.74961232470334,-0.4015804597701149,-5.839891041162229,-7.3137958532695375,0.0,-4.231837606837606
3314,-0.3082851637764933,-3.629044063826672,0.0,-1.4631043256997456,0.0,-27.233009708737864,-31.528114886731384,-0.3089080459770115,-4.939467312348669,-5.980861244019139,0.0,-1.6865079365079363
3315,0.0,-2.5182623334797247,0.0,-2.271030534351145,0.0,-24.431344642934192,0.0,-0.11326628352490421,-3.8332324455205815,-4.249202551834131,0.0,0.0
3316,-0.8220937700706488,-1.8463987703118134,0.0,-3.581386768447837,0.0,-47.181384591154256,-23.022771709816606,-0.7104885057471264,-3.26725181598063,-8.509968102073366,0.0,-0.9574175824175822
3317,-0.02055234425176625,-1.292233933538281,0.0,-4.0267557251908395,0.0,-39.05647948651564,0.0,-0.21623563218390807,-2.3925544794188864,-3.8504784688995213,0.0,0.0
3318,-0.8015414258188824,-1.257905138339921,0.0,-5.629732824427482,0.0,-66.84966938079826,-34.01050094390507,-0.6075191570881225,-1.9294794188861988,-6.9150717703349285,0.0,-1.1675824175824177
3319,-0.22607578676942844,-1.53743961352657,0.0,-6.465262934690417,0.0,-61.246339249190946,0.0,-0.42217432950191575,-1.672215496368039,-2.2555821371610847,0.0,0.0
3320,-1.6236351958895314,-1.6502342263211827,0.0,-8.263320610687023,0.0,-79.96185924056095,-10.926122572815531,-1.4312739463601534,-1.723668280871671,-5.3201754385964914,0.0,0.0
3321,-0.6371226718047527,-1.1941516615429657,0.0,-9.684092451229857,0.0,-74.86284410355988,0.0,-0.8340517241379309,-1.569309927360775,-0.26196172248803845,0.0,0.0
3322,-1.4181117533718692,-0.7674937783633435,0.0,-15.091140797285835,0.0,-126.86315373894284,-34.59757618662351,-1.2253352490421456,-1.5178571428571432,-3.725279106858055,0.0,-2.67506105006105
3323,-0.9454078355812459,-0.8018225735617039,0.0,-25.19299830364716,0.0,-194.88981281984897,0.0,-1.1429597701149423,-1.7751210653753027,0.0,0.0,0.0
3324,-2.0346820809248554,-0.9146171863563167,0.0,-26.795975402883805,0.0,-217.1355377734628,-13.408508629989212,-1.8431513409961684,-3.370157384987894,-2.3923444976076556,0.0,-0.25946275946275943
3325,-1.9524727039177907,-1.1279461279461278,0.0,-27.311280746395255,0.0,-217.86407766990294,0.0,-1.9564176245210727,-4.939467312348669,0.0,0.0,0.0
3326,-1.4592164418754014,-1.586480749524228,0.0,-26.558562340966922,0.0,-226.66165748004317,0.0,-1.6578065134099615,-6.611682808716708,0.0,0.0,0.0
3327,-1.6441875401412975,-2.9424681598594637,0.0,-31.11535199321459,0.0,-309.1450916936354,-20.848418959007546,-1.6475095785440612,-7.717917675544795,-0.26196172248803845,0.0,-0.17902930402930414
3328,-1.5414258188824663,-6.669594495681452,0.0,-32.28583545377439,0.0,-320.240021574973,-53.271642394822,-1.5445402298850575,-8.644067796610171,-0.7974481658692185,0.0,-1.4270451770451769
3329,-1.8291586384071934,-7.927499634021373,0.0,-25.625491942324008,0.0,-257.48073734196333,-91.49313983279393,-1.6372126436781609,-10.676452784503633,-2.927830940988836,0.0,-4.102106227106226
3330,-1.6441875401412975,-7.1109647196603705,0.0,-18.04495335029686,0.0,-185.58791801510247,-56.53317152103559,-1.6475095785440612,-12.451573849878935,-0.39872408293460926,0.0,-1.4270451770451769
3331,-1.6441875401412975,-6.669594495681452,0.0,-14.338422391857506,0.0,-152.30312837108954,-54.72121089536138,-1.6475095785440612,-12.863196125907992,-0.39872408293460926,0.0,-1.9459706959706957
3332,-1.7469492614001285,-5.590689503732982,0.0,-14.631043256997454,0.0,-140.19956850053939,-50.01011326860841,-1.7504789272030652,-12.760290556900728,-0.7974481658692185,0.0,-3.113553113553113
3333,-1.767501605651895,-5.65689503732982,0.0,-16.609452926208654,0.0,-137.3979034347357,-32.082574838187696,-1.9667145593869733,-12.271489104116224,-0.26196172248803845,0.0,-4.200702075702075
3334,-3.37058445728966,-5.916813058117405,0.0,-19.870614927905006,0.0,-161.66088836677454,-111.0623145900755,-3.181752873563218,-12.117130750605329,-6.9150717703349285,0.0,-16.4265873015873
3335,-3.7199743095696856,-6.245388669301712,0.0,-27.826586089906698,0.0,-185.81214291693632,-79.5559432308522,-3.923132183908046,-11.756961259079905,-6.641547049441786,0.0,-19.638736263736263
3336,-5.3436095054592165,-5.933977455716586,0.0,-48.77014418999152,0.0,-314.18824163969794,-126.11245954692554,-5.354406130268199,-13.274818401937049,-12.759170653907496,0.0,-29.4490231990232
3337,-7.892100192678227,-3.955167618211096,0.0,-78.68740882103478,0.0,-513.1684396073355,-138.6041161003236,-7.7124042145593865,-15.924636803874094,-17.28189792663477,0.0,-31.47542735042735
3338,-10.892742453436094,-2.746303615868833,0.0,-100.17387616624258,0.0,-678.3036677454153,-77.18952265372167,-10.914750957854405,-17.082324455205814,-13.157894736842106,0.0,-20.367826617826616
3339,-13.482337829158636,-2.1749743814961207,0.0,-107.8096225614928,0.0,-783.929726519957,-16.86210558252427,-13.705220306513409,-15.667372881355934,-5.046650717703349,0.0,-7.962912087912088
3340,-14.777135517019914,-1.6502342263211827,0.0,-101.6093765903308,0.0,-824.8351062740021,-40.95031014023731,-14.611350574712645,-14.175242130750608,-4.385964912280702,0.0,-7.34539072039072
3341,-14.304431599229284,-1.0470282535499924,0.0,-88.39910517387618,0.0,-775.3563716116504,0.0,-14.528975095785437,-13.094733656174336,0.0,0.0,-0.17902930402930436
3342,-15.907514450867055,-0.9146171863563167,0.0,-70.00632315521628,0.0,-681.105332811219,-40.75824231391585,-15.744013409961687,-13.146186440677967,-4.1240031897926634,0.0,-4.491300366300366
3343,-14.900449582530507,-1.1279461279461278,0.0,-51.30619168787108,0.0,-536.086839266451,-17.757214131607334,-14.930555555555554,-12.348668280871673,-4.385964912280702,0.0,-3.3730158730158726
3344,-14.283879254977522,-2.6972624798711755,0.0,-36.96776929601357,0.0,-427.6591154261057,-35.51442826321467,-14.312739463601533,-10.907990314769977,-7.575757575757576,0.0,-5.578449328449327
3345,-14.797687861271676,-4.364661103791538,0.0,-27.116200169635288,0.0,-355.542071197411,-47.83576051779935,-14.82758620689655,-9.776029055690074,-7.575757575757576,0.0,-5.578449328449327
3346,-15.023763648041102,-6.539635485287659,0.0,-18.950419847328245,0.0,-289.70103180582527,-30.995398462783164,-15.249760536398465,-9.904661016949154,-5.046650717703349,0.0,-1.4763431013431014
3347,-15.208734746307,-9.317815839554969,0.0,-12.094995759117896,0.0,-225.933117583603,-78.63909115426104,-15.239463601532565,-11.937046004842617,-6.778309409888358,0.0,-3.5027472527472523
3348,-15.907514450867055,-14.744217537695796,0.0,-9.043642917726887,0.0,-182.84211814023732,-148.75109560409922,-15.744013409961687,-14.4839588377724,-8.509968102073366,0.0,-6.567002442002441
3349,-15.332048811817595,-23.851156492460838,0.0,-7.635746395250213,0.0,-140.42379340237324,-161.81895563646168,-15.558668582375477,-16.9022397094431,-4.647926634768741,0.0,-2.514194139194139
3350,-15.496467565831729,-30.682586736934564,0.0,-7.873159457167091,0.0,-149.05301350161812,-271.6020260248112,-15.33213601532567,-18.49727602905569,-9.706140350877194,0.0,-8.383241758241757
3351,-13.276814386640975,-28.853352364221923,0.0,-8.611149279050043,0.0,-152.02303827831716,-203.85644215210348,-13.499281609195402,-21.63589588377724,-6.641547049441786,0.0,-4.330433455433455
3352,-13.132947976878615,-25.14093836919924,0.0,-9.628884648006785,0.0,-192.4241030377562,-233.55085288565263,-12.963840996168583,-26.83262711864407,-11.69976076555024,0.0,-9.421092796092793
3353,-11.221579961464355,-26.59746010832967,0.0,-10.659495335029687,0.0,-221.6185075339806,-183.9248752696871,-11.439894636015326,-34.49909200968524,-6.641547049441786,0.0,-3.1628510378510373
3354,-10.974951830443159,-34.1154662567706,0.0,-9.628884648006785,0.0,-247.39443744983816,-290.08402440668823,-10.801484674329501,-43.70914043583535,-8.509968102073366,0.0,-5.918345543345542
3355,-10.502247912652537,-40.27993705167617,0.0,-9.586552162849873,0.0,-232.71343741531825,-276.1971581715209,-10.719109195402298,-56.10926150121066,-1.8568580542264757,0.0,0.0
3356,-11.714836223506744,-33.985507246376805,0.0,-9.071246819338423,0.0,-215.34250269687163,-252.36262810140232,-11.738505747126437,-74.70944309927361,-2.791068580542265,0.0,-0.4384920634920636
3357,-12.536929993577392,-20.35207143902796,0.0,-6.437659033078881,0.0,-170.96278317152104,-152.92947680690395,-12.562260536398467,-101.36198547215497,-1.9936204146730463,0.0,-0.908119658119658
3358,-14.07835581245986,-10.053432879519836,0.0,-4.3893129770992365,0.0,-122.54854368932038,-77.55191477885651,-14.106800766283525,-121.11985472154966,-1.1961722488038278,0.0,-1.1675824175824174
3359,-20.65510597302505,-5.002195871761089,0.0,-4.584393553859202,0.0,-86.74217907227614,-40.22552588996763,-20.69683908045977,-103.93462469733657,-1.1961722488038278,0.0,-1.1675824175824174
3360,-31.938342967244704,-2.7291392182696526,0.0,-6.507595419847329,0.0,-86.01363917583602,-51.630006067961155,-31.80723180076628,-68.30357142857144,-2.927830940988836,0.0,-3.5831807081807074
3361,-41.01220295439949,-2.5182623334797247,0.0,-5.9775614927905005,0.0,-71.83695413592233,0.0,-41.29070881226054,-43.34897094430993,0.0,0.0,0.0
3362,-45.71868978805395,-3.0724271702532566,0.0,-5.239571670907549,0.0,-82.9877492081985,-43.48705501618122,-43.0,-31.25756658595642,-0.39872408293460926,0.0,-0.7783882783882783
3363,-64.0,-7.258088127653344,0.0,-13.655640373197627,0.0,-176.0059331175836,-53.63403451995684,-43.0,-55.56900726392253,0.0,0.0,0.0
3364,-64.0,-7.912787293222075,0.0,-19.04796013570823,0.0,-213.0451526256742,-37.018355582524265,-43.0,-52.30175544794189,0.0,0.0,0.0
3365,-62.86962106615286,-8.614075537988581,0.0,-22.89436386768448,0.0,-257.48073734196333,-87.4198523462783,-43.0,-48.442796610169495,-1.1961722488038278,0.0,-0.8276862026862029
3366,-44.92742453436095,-6.931964573268919,0.0,-20.70614503816794,0.0,-218.0883025717368,-29.770513079827385,-43.0,-36.660108958837775,0.0,0.0,0.0
3367,-31.34232498394348,-4.609866783779827,0.0,-19.605597964376592,0.0,-203.23894282632148,-34.06485976267529,-31.405651340996165,-26.755447941888622,-1.4581339712918664,0.0,0.0
3368,-20.12074502247913,-3.8570853462157806,0.0,-21.91896098388465,0.0,-220.16142774110034,-60.827518203883486,-19.965756704980844,-17.15950363196126,-3.987240829346092,0.0,-3.8919413919413923
3369,-11.016056518946693,-3.6462084614258523,0.0,-21.584007633587788,0.0,-203.46316772815533,-5.490240695792878,-11.233955938697317,-10.933716707021793,0.0,0.0,0.0
3370,-6.658959537572255,-3.562838530229834,0.0,-17.82226887192536,0.0,-183.85074812944984,-59.96502494606256,-6.4767720306513406,-10.367736077481842,-5.7188995215311,0.0,-4.361568986568986
3371,-3.925497752087348,-3.744290733421168,0.0,-16.51191263782867,0.0,-165.13522813807984,-11.063831580366774,-4.1290708812260535,-10.316283292978211,-3.8504784688995213,0.0,-1.735805860805861
3372,-5.220295439948619,-4.2984555701947,0.0,-15.8714631043257,0.0,-166.7040383128371,-76.27267057713051,-5.035201149425287,-12.014225181598064,-8.908692185007975,0.0,-8.253510378510377
3373,-5.877970456005138,-5.117442541355584,0.0,-14.26848600508906,0.0,-134.87632846170442,-27.009085086299887,-6.085488505747126,-17.210956416464896,-5.445374800637959,0.0,-3.8115079365079367
3374,-7.892100192678227,-5.720648514126775,0.0,-13.140335029686176,0.0,-137.45376862567423,-90.40596345738942,-7.7124042145593865,-22.716404358353515,-9.706140350877194,0.0,-9.550824175824173
3375,-7.624919717405267,-4.6270311813790075,0.0,-9.879173027989822,0.0,-99.57427883926646,-25.197124460625673,-7.835967432950191,-26.98698547215497,-4.647926634768741,0.0,-4.460164835164835
3376,-8.426461143224149,-3.5800029278290144,0.0,-7.6081424936386775,0.0,-84.22060409924487,-43.84944714131606,-8.443486590038313,-33.03268765133173,-6.778309409888358,0.0,-6.227106227106226
3377,-9.145793192035967,-2.550139071878202,0.0,-6.145038167938932,0.0,-70.60409924487595,-28.62897788565264,-9.16427203065134,-38.17796610169492,-3.9872408293460926,0.0,-3.5027472527472523
3378,-11.89980732177264,-2.336810130288391,0.0,-4.654329940627651,0.0,-63.823779413160736,-49.81804544228693,-11.728208812260537,-47.310835351089594,-3.725279106858055,0.0,-3.9723748473748466
3379,-16.13359023763648,-2.2068511198945977,0.0,-4.291772688719253,0.0,-55.9789644012945,-11.78861583063646,-16.166187739463602,-56.8038740920097,-0.26196172248803845,0.0,-0.4384920634920636
3380,-23.347463070006423,-2.1259332454984627,0.0,-3.4415139949109412,0.0,-43.090999443365696,0.0,-23.590277777777775,-65.88529055690073,0.0,0.0,0.0
3381,-35.946050096339114,-1.944481042307129,0.0,-2.801064461407973,0.0,-44.65980961812298,-45.10694781553397,-35.82303639846743,-72.21398305084746,-2.927830940988836,0.0,-3.323717948717948
3382,-53.230571612074506,-1.3903162055335967,0.0,-2.368570822731128,0.0,-22.414084664509172,0.0,-43.0,-75.04388619854721,0.0,0.0,0.0
3383,-64.0,-1.2088640023422632,0.0,-5.142031382527566,0.0,-56.25905449406688,-25.005056634304204,-43.0,-70.77330508474579,-2.791068580542265,0.0,-2.0757020757020754
3384,-64.0,-1.9788098375054897,0.0,-13.00046225614928,0.0,-132.3547534886731,0.0,-43.0,-57.34412832929783,0.0,0.0,0.0
3385,-64.0,-3.268591714243888,0.0,-21.91896098388465,0.0,-252.43758739590078,-49.64772114347357,-43.0,-43.50332929782083,-3.9872408293460926,0.0,-3.8919413919413914
3386,-64.0,-4.381825501390718,0.0,-23.242192536047497,0.0,-273.05863698381876,-10.926122572815531,-43.0,-33.367130750605334,0.0,0.0,0.0
3387,-64.0,-5.034072610159566,0.0,-20.358316369804918,0.0,-256.976422347357,-70.24971345738942,-43.0,-25.391949152542377,-2.654306220095694,0.0,-4.151404151404151
3388,-64.0,-4.185660957400088,0.0,-17.58485581000848,0.0,-214.05378261488673,-10.339047330097083,-43.0,-17.62257869249395,0.0,0.0,-0.3087606837606838
3389,-59.067437379576106,-2.8762626262626263,0.0,-18.602591178965223,0.0,-238.31676754692558,-58.87784857065803,-43.0,-13.351997578692496,-3.725279106858055,0.0,-5.788614163614163
3390,-45.12267180475273,-2.010686575903967,0.0,-22.14164546225615,0.0,-266.78263214670983,-25.005056634304204,-43.0,-10.084745762711867,-1.9936204146730463,0.0,-3.632478632478632
3391,-32.996788696210665,-2.0278509735031474,0.0,-23.63235368956743,0.0,-269.0241170269687,-4.903165453074433,-33.25909961685824,-10.522094430992738,-3.8504784688995213,0.0,-4.070970695970695
3392,-24.436737315350037,-2.532974674279022,0.0,-25.918112807463956,0.0,-285.2180620453074,-79.89659182847895,-24.290469348659006,-13.146186440677967,-11.301036682615631,0.0,-14.221153846153845
3393,-17.181759794476555,-3.7933318694188256,0.0,-25.095458015267173,0.0,-252.38172220496222,-33.16975121359223,-17.412116858237546,-14.638317191283294,-7.438995215311005,0.0,-9.519688644688644
3394,-12.742453436095055,-4.904113599765774,0.0,-24.67769296013571,0.0,-245.09708737864077,-85.52454153182308,-12.768199233716475,-18.934624697336563,-14.752791068580542,0.0,-17.64346764346764
3395,-10.584457289659602,-7.601376079636949,0.0,-24.189991518235793,0.0,-237.5323624595469,-114.1535194174757,-10.605842911877394,-26.44673123486683,-17.942583732057418,0.0,-20.757020757020754
3396,-10.37893384714194,-9.023569023569022,0.0,-26.140797285835458,0.0,-254.17475728155338,-126.83724379719523,-10.399904214559387,-35.19370460048427,-18.740031897926634,0.0,-21.535409035409035
3397,-10.666666666666668,-11.899831649831649,0.0,-26.893515691263786,0.0,-267.56703723408845,-178.8296419902912,-10.49257662835249,-45.046912832929785,-21.269138755980862,0.0,-24.85912698412698
3398,-10.070648683365446,-13.878641487337138,0.0,-24.775233248515693,0.0,-253.1661272923409,-167.78755393743253,-10.090996168582375,-56.59806295399517,-19.537480063795854,0.0,-23.351648351648347
3399,-9.556840077071291,-18.929878495095885,0.0,-26.140797285835458,0.0,-269.30420711974114,-206.20111920172596,-9.576149425287356,-69.15254237288137,-20.73365231259968,0.0,-23.74084249084249
3400,-8.138728323699423,-23.115539452495973,0.0,-29.094609838846477,0.0,-298.77870170873786,-212.55385315533977,-8.35081417624521,-85.33444309927361,-21.39433811802233,0.0,-22.622557997557998
3401,-8.015414258188825,-25.256185038793735,0.0,-31.993214588634437,0.0,-329.31769147788566,-267.80778047464935,-8.031609195402298,-105.06658595641647,-27.511961722488042,0.0,-29.059829059829056
3402,-9.94733461785485,-23.914909969257792,0.0,-29.722184054283293,0.0,-300.8518268781014,-267.25332052319305,-9.771791187739463,-129.12076271186442,-25.256379585326954,0.0,-24.729395604395602
3403,-13.770070648683367,-23.98111550285463,0.0,-32.871077184054286,0.0,-292.5026968716289,-251.86252696871622,-13.797892720306514,-140.26029055690074,-24.322169059011166,0.0,-26.72466422466422
3404,-20.141297366730893,-21.529058702971746,0.0,-45.25869380831213,0.0,-354.5334412081985,-238.0916262135922,-20.18199233716475,-127.8087167070218,-21.5311004784689,0.0,-28.28144078144078
3405,-23.039177906229927,-18.898001756697408,0.0,-68.30580576759967,0.0,-488.40113968069033,-198.05816814994606,-23.281369731800766,-99.9470338983051,-15.01475279106858,0.0,-28.59020146520146
