,Gen-Load Shed,Gen-Gas New,Gen-Adama,Gen-Ashegoda,Gen-Ayisha,Gen-Wind New,Gen-Solar New I,Gen-Solar New II,RvrIn-Lake Tana Inflow,RvrIn-Fincha River,RvrIn-Gibr Shet River,RvrIn-Gibe River,RvrIn-Awasha River,RvrIn-Melka Wakena River,RvrOut-Gibe River,RvrOut-Awash River,RvrOut-Melka Wakena River,RvrIn-Genale River,RvrOut-Genale River,RvrIn-Tekeze River,RvrOut-Tekeze River,RvrOut-Blue Nile River,Gen-Export_potential
1534,1282.391929956662,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.001,0.165,0.775,0.52,0.218,0.083,-1.2824446128,-0.21419999999999997,-0.08225,0.01,-0.01,0.004,0.0,-0.10515,0.0
1535,669.6153914440301,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.003,0.139,1.3,0.838,0.301,0.063,-2.138,-0.3029,-0.063,0.009,-0.009,0.005,-0.0036570000000000005,-0.139,0.0
1536,180.99590968044072,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.007,0.09,1.793,1.079,0.447,0.065,-2.8845553872,-0.4489,-0.06575,0.012,-0.012,0.007,-0.012343,-0.10783701435450069,0.0
1537,0.0,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.007,0.037,2.072,1.103,0.571,0.063,-3.175,-0.571,-0.063,0.016,-0.016,0.007,-0.007,-0.0445429856454993,0.0
1538,135.87809227817021,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.01,0.01,1.983,0.946,0.622,0.075,-2.9164446128,-0.622,-0.07425,0.016,-0.016,0.007,-0.0016570000000000005,0.0,0.0
1539,542.934268116764,100.0,204.0,120.0,80.0,0.9999999999999858,1.0,1.0,0.005,0.002,1.509,0.683,0.636,0.08,-2.192,-0.636,-0.08,0.016,-0.016,0.003,-0.003,0.0,0.0
1540,1035.0572628205273,100.0,204.0,120.0,80.0,0.9999999999999858,1.0,1.0,0.002,0.002,0.94,0.415,0.648,0.082,-1.3675553872,-0.648,-0.08275,0.012,-0.012,0.001,-0.001,-0.025,0.0
1541,1460.4605768689378,100.0,204.0,120.0,80.0,0.9999999999999858,1.0,1.0,0.001,0.007,0.498,0.215,0.679,0.089,-0.7004446127999999,-0.679,-0.08825,0.01,-0.01,-0.0,0.0,0.0,0.0
1542,1773.8919225230984,100.0,204.0,120.0,80.0,0.9999999999999858,1.0,1.0,-0.0,0.007,0.231,0.103,0.716,0.09,-0.334,-0.716,-0.09,0.006,-0.006,-0.0,0.0,0.0,0.0
1543,1977.6794024806047,100.0,204.0,120.0,80.0,0.9999999999999858,1.0,1.0,-0.0,0.003,0.13,0.08,0.672,0.096,-0.2225553872,-0.6682,-0.09675,0.006,-0.006,-0.0,0.0,0.0,0.0
1544,2111.9683047527437,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.002,0.093,0.08,0.545,0.128,-0.1604446128,-0.545,-0.12725,0.013,-0.013,-0.0,0.0,0.0,0.0
1545,2150.998414904322,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.001,0.07,0.071,0.356,0.118,-0.14100000000000001,-0.356,-0.118,0.016,-0.016,-0.0,0.0,0.0,0.0
1546,2151.604995565381,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.001,0.059,0.061,0.246,0.074,-0.12,-0.246,-0.074,0.017,-0.017,-0.0,0.0,-0.001,0.0
1547,2088.837399060224,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.002,0.048,0.052,0.193,0.053,-0.1125553872,-0.19680000000000003,-0.05375,0.014,-0.014,-0.0,-0.005343,-0.08147,0.0
1548,2124.4618313733977,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.003,0.038,0.045,0.115,0.043,-0.08299999999999999,-0.115,-0.043,0.008,-0.008,-0.0,0.0,0.0,0.0
1549,2088.2035881800525,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.007,0.036,0.043,0.082,0.048,-0.0664446128,-0.0782,-0.04725,0.007,-0.007,-0.0,0.0,0.0,0.0
1550,2042.3926930982536,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.009,0.033,0.041,0.061,0.055,-0.07400000000000001,-0.061,-0.055,0.005,-0.005,-0.0,0.0,0.0,0.0
1551,2029.546467184195,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.01,0.031,0.041,0.049,0.062,-0.07200000000000001,-0.049,-0.062,0.003,-0.0007000000000000001,-0.0,0.0,0.0,0.0
1552,2083.0588308279066,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.009,0.022,0.033,0.039,0.06,-0.0675553872,-0.0428,-0.06075,0.002,-0.002,-0.0,0.0,0.0,0.0
1553,2171.51923035822,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.007,0.012,0.025,0.016,0.047,-0.0244446128,-0.012199999999999999,-0.04625,0.001,-0.001,-0.0,0.0,0.0,0.0
1554,2242.3869352586303,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.013,0.018,0.032,0.014,0.047,-0.06255538719999999,-0.0178,-0.04775,0.001,-0.001,-0.0,0.0,-0.02314999999999999,0.0
1555,2373.8541277617137,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.025,0.027,0.035,0.019,0.039,-0.0494446128,-0.0152,-0.03825,0.001,-0.001,-0.0,0.0,0.0,0.0
1556,2217.378310508333,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.044,0.041,0.045,0.025,0.026,-0.086,-0.025,-0.026,0.001,-0.001,-0.0,0.0,-0.044,0.0
1557,1978.9302189915331,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.053,0.083,0.065,0.03,0.019,-0.1605553872,-0.0338,-0.01975,-0.0,0.0,-0.0,0.0,-0.11285,0.0
1558,1859.1488201823597,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.056,0.169,0.097,0.031,0.014,-0.2534446128,-0.027200000000000002,-0.01325,-0.0,-0.0023,-0.0,0.0,0.0,0.0
1559,1628.0912618036687,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.054,0.305,0.15,0.046,0.011,-0.45499999999999996,-0.046,-0.011,-0.0,0.0,0.001,0.0,-0.05015,0.0
1560,1407.5151312356675,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.039,0.484,0.22,0.071,0.014,-0.7165553872,-0.07479999999999999,-0.014750000000000001,0.001,-0.001,0.002,-0.003,-0.09885,0.0
1561,1256.5945008376896,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.024,0.673,0.289,0.089,0.022,-0.9494446128,-0.0852,-0.021249999999999998,0.001,-0.001,0.003,0.0,0.0,0.0
1562,1118.4112609041579,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.014,0.765,0.358,0.112,0.032,-1.1355553872,-0.1158,-0.03275,0.001,-0.001,0.002,-0.0006570000000000005,-0.0011499999999999948,0.0
1563,174.53803924316537,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.023,1.647,0.989,0.391,0.576,-2.6234446128,-0.3891,-0.5752499999999999,0.001,-0.001,0.001,0.0,0.0,0.0
1564,144.72022140789767,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.013,1.568,1.032,0.486,0.908,-2.6125553872,-0.4879,-0.9087500000000001,0.005,-0.005,-0.0,0.0,-0.022999999999999993,0.0
1565,303.13950493214026,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.01,1.387,0.994,0.524,1.139,-2.3684446128,-0.5202,-1.13825,0.022,-0.022,-0.0,0.0,0.0,0.0
1566,752.2987450928341,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.008,1.013,0.803,0.503,0.756,-1.8285553872,-0.5068,-0.75675,0.03,-0.03,-0.0,0.0,-0.018000000000000002,0.0
1567,1263.013720005018,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.001,0.01,0.668,0.605,0.484,0.589,-1.2604446128,-0.48019999999999996,-0.5882499999999999,0.011,-0.0087,-0.0,0.0,0.0,0.0
1568,1581.9836920167543,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.034,0.391,0.417,0.503,0.45,-0.8205553872,-0.5068,-0.45075,0.001,-0.001,-0.0,0.0,-0.09385,0.0
1569,1723.2396630272494,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.037,0.32,0.367,0.523,0.265,-0.687,-0.5211,-0.265,-0.0,0.0,-0.0,0.0,-0.037,0.0
1570,1725.1416223339472,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.046,0.355,0.418,0.396,0.093,-0.7604446128,-0.3941,-0.09225,-0.0,0.0,-0.0,0.0,0.0,0.0
1571,1656.0893251940627,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.066,0.386,0.482,0.315,0.063,-0.868,-0.315,-0.063,-0.0,-0.0023,-0.0,0.0,-0.05215,0.0
1572,1559.4840798542584,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.061,0.428,0.517,0.244,0.116,-0.9575553872,-0.24780000000000002,-0.11675,-0.0,0.0,-0.0,0.0,-0.12085,0.0
1573,1582.2306715399498,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.053,0.412,0.45,0.223,0.213,-0.862,-0.223,-0.213,0.002,-0.002,-0.0,0.0,-0.03915,0.0
1574,1607.1772195293113,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.046,0.309,0.359,0.213,0.605,-0.6554446128,-0.20919999999999997,-0.60425,0.003,-0.003,-0.0,0.0,0.0,0.0
1575,1596.7456585750124,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.033,0.266,0.307,0.203,0.772,-0.5855553872,-0.20680000000000004,-0.77275,0.003,-0.003,-0.0,0.0,-0.09285,0.0
1576,1744.5152213326019,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.02,0.236,0.254,0.187,0.623,-0.47744461279999995,-0.18319999999999997,-0.62225,0.004,-0.004,-0.0,0.0,0.0,0.0
1577,1790.8659153138433,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.013,0.211,0.214,0.184,0.841,-0.4375553872,-0.18780000000000002,-0.84175,0.006,-0.006,-0.0,0.0,-0.033,0.0
1578,1842.7391505192147,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.021,0.258,0.291,0.294,0.938,-0.5364446128,-0.29209999999999997,-0.9372499999999999,0.008,-0.008,-0.0,0.0,0.0,0.0
1579,1747.3069660516799,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.053,0.374,0.456,0.418,0.819,-0.8425553872,-0.4199,-0.81975,0.009,-0.009,-0.0,0.0,-0.074,0.0
1580,1495.9435632638597,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.098,0.503,0.596,0.431,0.538,-1.099,-0.4291,-0.538,0.01,-0.01,-0.0,0.0,-0.098,0.0
1581,1300.830879600254,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.09,0.624,0.609,0.341,0.305,-1.2204446128,-0.3391,-0.30425,0.008,-0.008,-0.0,0.0,-0.030149999999999996,0.0
1582,1220.2462860203618,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.039,0.703,0.444,0.278,0.212,-1.1595553872,-0.28180000000000005,-0.21275,0.006,-0.006,-0.0,0.0,-0.04899999999999999,0.0
1583,1159.1067323733587,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.01,0.848,0.302,0.262,0.173,-1.1374446128,-0.2582,-0.17225,0.004,-0.004,-0.0,0.0,0.0,0.0
1584,975.7345983225158,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.001,1.108,0.291,0.28,0.211,-1.399,-0.28,-0.211,0.004,-0.004,-0.0,0.0,-0.001,0.0
1585,647.7113351698807,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,1.411,0.402,0.32,0.283,-1.8255553872,-0.32380000000000003,-0.28374999999999995,0.004,-0.004,-0.0,-0.005343,-0.06085,0.0
1586,474.61796114956013,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,1.581,0.574,0.376,0.366,-2.155,-0.376,-0.366,0.005,-0.005,-0.0,0.0,0.0,0.0
1587,507.07308180384996,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,1.505,0.632,0.427,0.427,-2.1244446127999996,-0.42319999999999997,-0.42625,0.006,-0.006,-0.0,0.0,0.0,0.0
1588,702.3881521028633,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,1.329,0.63,0.461,0.459,-1.9715553872,-0.46480000000000005,-0.45975,0.008,-0.008,-0.0,0.0,0.0,0.0
1589,1104.8912455516486,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,1.115,0.576,0.504,0.389,-1.6784446128,-0.5002,-0.38825000000000004,0.009,-0.009,-0.0,0.0,0.0,0.0
1590,1482.6682813927105,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,0.848,0.471,0.481,0.242,-1.3315553871999999,-0.48329999999999995,-0.24275,0.004,-0.0017000000000000001,-0.0,0.0,0.0,0.0
1591,1668.8640691146175,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,0.599,0.363,0.418,0.142,-0.9494446128,-0.4157,-0.14125,0.001,-0.001,-0.0,0.0,0.0,0.0
1592,1987.1007064171954,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.003,0.311,0.224,0.289,0.074,-0.535,-0.289,-0.074,-0.0,0.0,-0.0,0.0,0.0,0.0
1593,2124.831740346745,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.009,0.155,0.111,0.192,0.103,-0.2785553872,-0.19580000000000003,-0.10375,-0.0,0.0,-0.0,0.0,0.0,0.0
1594,2145.0996470852756,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.018,0.146,0.109,0.175,0.044,-0.2424446128,-0.17119999999999996,-0.04325,-0.0,0.0,-0.0,0.0,0.0,0.0
1595,2145.5680651810612,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.029,0.12,0.109,0.128,0.042,-0.24155538719999997,-0.13180000000000003,-0.04275,-0.0,0.0,-0.0,0.0,-0.036149999999999995,0.0
1596,2166.2050644133033,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.037,0.113,0.101,0.06,0.04,-0.20144461280000003,-0.0562,-0.03925,-0.0,0.0,-0.0,0.0,0.0,0.0
1597,2125.1900933877046,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.045,0.123,0.102,0.027,0.064,-0.22499999999999998,-0.027,-0.064,-0.0,0.0,-0.0,0.0,-0.045,0.0
1598,2105.7305578075952,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.046,0.118,0.11,0.018,0.078,-0.24055538719999997,-0.021799999999999996,-0.07875,-0.0,0.0,-0.0,0.0,-0.098,0.0
1599,2203.22635352415,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.052,0.113,0.111,0.014,0.091,-0.21144461280000001,-0.010199999999999999,-0.09025,-0.0,0.0,-0.0,0.0,0.0,0.0
1600,2266.829675659356,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.054,0.056,0.066,0.007,0.044,-0.1345553872,-0.0108,-0.04475,-0.0,0.0,-0.0,0.0,-0.11385,0.0
1601,2422.1274801461486,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.037,0.019,0.02,0.001,0.007,-0.0264446128,0.0,-0.00625,-0.0,0.0,-0.0,0.0,0.0,0.0
1602,2501.5807113420624,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.048,0.006,0.008,0.001,0.001,-0.0265553872,-0.002,-0.00175,-0.0,0.0,-0.0,0.0,-0.08499999999999999,0.0
1603,2618.7630871562324,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.064,0.004,0.008,0.001,0.001,0.0,0.0,-0.00025,-0.0,0.0,-0.0,0.0,-0.004150000000000001,0.0
1604,2393.7508181349945,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.072,0.006,0.012,0.002,0.001,-0.03,-0.0012000000000000001,-0.001,-0.0,0.0,-0.0,0.0,-0.13185,0.0
1605,2233.1333592277283,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.087,0.008,0.019,0.002,-0.0,-0.0144446128,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.027149999999999994,0.0
1606,2023.3661219617102,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.104,0.012,0.032,0.003,-0.0,-0.0565553872,-0.005,0.0,-0.0,0.0,-0.0,0.0,-0.16385,0.0
1607,1979.6101681068706,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.109,0.008,0.042,0.002,-0.0,-0.037444612800000006,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.04915,0.0
1608,1857.9659299257214,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.094,0.011,0.044,0.002,-0.0,-0.0675553872,-0.003,0.0,-0.0,0.0,-0.0,0.0,-0.15385,0.0
1609,1906.1460751501345,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.078,0.011,0.035,0.001,-0.0,-0.0334446128,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.01815,0.0
1610,1856.3004509191921,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.059,0.007,0.024,-0.0,-0.0,-0.043555387200000004,-0.0038,-0.00075,-0.0,0.0,-0.0,0.0,-0.11885,0.0
1611,1946.1068094088591,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.033,0.004,0.014,-0.0,-0.0,-0.0054446128,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1612,2033.5814401375283,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.01,0.002,0.003,0.016,-0.0,-0.017555387199999998,-0.016,0.0,-0.0,0.0,-0.0,0.0,-0.043000000000000003,0.0
1613,2259.6402159387985,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.002,0.003,0.003,0.071,0.001,-0.006,-0.071,-0.00025,-0.0,0.0,-0.0,0.0,0.0,0.0
1614,2398.9875903489756,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.001,0.01,0.009,0.12,-0.0,-0.006444612799999999,-0.1162,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1615,2298.0359282085647,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.001,0.015,0.014,0.132,-0.0,-0.0415553872,-0.13580000000000003,0.0,-0.0,0.0,-0.0,0.0,-0.004,0.0
1616,2346.901979210299,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.01,0.004,0.004,0.096,-0.0,-0.0074446128,-0.096,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1617,2328.988700207305,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.011,-0.0,0.001,0.04,-0.0,0.0,-0.04,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1618,2312.872447669998,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.009,0.002,0.002,0.009,-0.0,0.0,-0.009,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1619,2295.585962485328,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.002,0.015,0.004,0.003,0.005,-0.0,0.0,-0.0012000000000000003,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1620,2265.572929057753,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.005,0.031,0.006,0.006,0.002,-0.0,-0.012,-0.002,0.0,-0.0,0.0,-0.0,0.0,-0.016149999999999998,0.0
1621,2186.9501611243886,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.007,0.039,0.006,0.008,0.002,-0.0,-0.0265553872,-0.0058,0.0,-0.0,0.0,0.001,-0.001,-0.11284999999999999,0.0
1622,2259.98828306953,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.008,0.042,0.005,0.008,0.001,-0.0,-0.00044461280000000075,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1623,2254.5231063162505,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.008,0.049,0.004,0.009,0.001,-0.0,-0.024999999999999994,0.0,0.0,-0.0,0.0,0.001,0.0,-0.09053,0.0
1624,2372.031922672161,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.005,0.058,0.003,0.009,0.001,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1625,2364.65233659977,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.003,0.071,0.001,0.008,-0.0,-0.0,-0.0215553872,-0.003,0.0,-0.0,0.0,0.001,-0.004,-0.13485,0.0
1626,2503.4747542162563,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.001,0.092,0.001,0.015,-0.0,-0.0,-0.0034446127999999995,0.0,0.0,-0.0,0.0,0.001,0.0,-0.03215,0.0
1627,2567.1479467616987,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.104,0.001,0.019,-0.0,-0.0,-0.02,0.0,0.0,-0.0,0.0,0.001,0.0,-0.104,0.0
1628,2338.4909725760485,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.12,0.001,0.016,-0.0,-0.0,-0.0295553872,0.0,0.0,-0.0,0.0,0.001,-0.003,-0.17985,0.0
1629,2171.248413639221,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.165,0.001,0.01,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.002,0.0,-0.10515,0.0
1630,1926.4662990938666,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.277,0.001,0.004,-0.0,-0.0,-0.0074446128000000035,0.0,0.0,-0.0,0.0,0.002,-0.0016570000000000005,-0.33685,0.0
1631,1816.1720489454965,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.389,0.001,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.002,0.0,-0.32915000000000005,0.0
1632,1759.8489071245592,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.43,0.001,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,-0.43,0.0
1633,1771.7362546771071,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.35,0.002,0.001,-0.0,-0.0,-0.003,0.0,0.0,-0.0,0.0,0.002,-0.002,-0.35,0.0
1634,1785.5719754431555,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.25,0.004,0.001,-0.0,-0.0,-0.008,0.0,0.0,-0.0,0.0,0.002,-0.003,-0.30984999999999996,0.0
1635,1904.5112017678318,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.15,0.002,0.001,0.001,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,-0.09014999999999998,0.0
1636,1989.5478257636594,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.094,0.002,0.001,0.004,-0.0,-0.003,-0.0012000000000000012,0.0,-0.0,0.0,0.001,-0.001,-0.094,0.0
1637,2205.640619071646,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.03,0.001,0.001,0.027,-0.0,-0.0145553872,-0.030799999999999998,-0.00075,-0.0,0.0,0.002,-0.007343,-0.10947,0.0
1638,2422.030757937333,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.009,0.001,0.002,0.066,-0.0,0.0,-0.066,0.0,-0.0,0.0,0.002,-0.0006570000000000005,0.0,0.0
1639,2323.1169999633894,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.004,-0.0,0.001,0.09,-0.0,0.0,-0.09,0.0,-0.0,0.0,0.003,0.0,0.0,0.0
1640,2358.335794487332,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.003,-0.0,-0.0,0.045,-0.0,0.0,-0.0412,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1641,2336.068259257721,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.008,-0.0,0.0,-0.008,0.0,-0.0,0.0,0.001,-0.001,0.0,0.0
1642,2323.1506245794544,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.001,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.005343,-0.017,0.0
1643,2303.5788973,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.006,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1644,2289.420264406725,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.019,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1645,2280.905894456778,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.024,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1646,2275.3979756706617,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.023,0.001,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.002,-0.0036570000000000005,-0.013529999999999993,0.0
1647,2338.091240166403,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.018,0.002,-0.0,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.004,0.0,0.0,0.0
1648,2385.001890494807,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.015,0.003,-0.0,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.003,-0.003,-0.018,0.0
1649,2400.759860737437,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.01,0.004,-0.0,0.001,-0.0,-0.0,-0.007000000000000001,-0.0038,0.0,-0.0,0.0,0.003,-0.008343,-0.09347,0.0
1650,2582.3669117411546,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.004,0.009,-0.0,0.003,0.001,-0.0,0.0,0.0,0.0,-0.0,0.0,0.003,0.0,0.0,0.0
1651,2676.1333580264377,100.0,204.0,120.0,80.0,1.0,1.0,1.0,0.001,0.017,-0.0,0.006,0.001,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
1652,2439.9260209680465,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.03,0.001,0.011,0.001,-0.0,-0.021,-0.003,0.0,-0.0,0.0,-0.0,-0.004,-0.06099999999999999,0.0
1653,2259.3480109086277,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.043,0.001,0.016,0.001,-0.0,-0.0044446128,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
1654,2072.245710624362,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.057,0.002,0.022,0.002,-0.0,-0.036555387200000004,-0.003,0.0,-0.0,-0.0023,-0.0,0.0,-0.1,0.0
1655,2011.2678115026501,100.0,204.0,120.0,80.0,1.0,1.0,1.0,-0.0,0.064,0.003,0.029,0.002,-0.0,-0.0194446128,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.004150000000000001,0.0
