,RvrIn-Lake Tana Inflow,RvrIn-Fincha River,RvrIn-Gibr Shet River,RvrIn-Gibe River,RvrIn-Awasha River,RvrIn-Melka Wakena River,RvrIn-Tekeze River,RvrIn-Genale River
2673,0.018,0.027,0.054,0.065,0.116,0.214,0.003,0.168
2674,0.035,0.064,0.062,0.083,0.132,0.181,0.008,0.142
2675,0.077,0.176,0.101,0.122,0.139,0.152,0.02,0.107
2676,0.143,0.313,0.12,0.132,0.133,0.141,0.033,0.067
2677,0.17,0.469,0.137,0.139,0.125,0.164,0.044,0.053
2678,0.206,0.674,0.145,0.144,0.122,0.193,0.045,0.051
2679,0.409,0.822,0.147,0.141,0.109,0.233,0.067,0.053
2680,0.823,0.978,0.154,0.146,0.093,0.271,0.173,0.05
2681,0.903,1.367,0.137,0.197,0.09,0.387,0.289,0.048
2682,0.754,1.844,0.12,0.303,0.133,0.456,0.261,0.042
2683,0.424,1.881,0.158,0.388,0.188,0.425,0.167,0.037
2684,0.202,1.563,0.226,0.458,0.215,0.341,0.095,0.027
2685,0.08,1.51,0.319,0.565,0.232,0.304,0.037,0.022
2686,0.028,1.736,0.541,0.802,0.319,0.336,0.014,0.026
2687,0.01,2.127,0.971,1.239,0.514,0.43,0.004,0.046
2688,0.007,1.869,1.51,1.619,0.713,0.511,0.001,0.074
2689,0.008,1.146,1.795,1.582,0.722,0.605,0.002,0.112
2690,0.003,0.561,1.355,1.106,0.552,0.739,0.001,0.141
2691,0.0,0.27,0.784,0.728,0.454,0.894,0.0,0.16
2692,0.0,0.239,0.557,0.401,0.545,0.892,0.0,0.171
2693,0.0,0.286,0.637,0.294,0.822,0.614,0.0,0.16
2694,0.0,0.31,0.643,0.34,1.182,0.303,0.0,0.121
2695,0.0,0.368,0.468,0.348,1.489,0.157,0.0,0.093
2696,0.0,0.494,0.274,0.348,1.578,0.185,0.0,0.098
2697,0.0,0.701,0.159,0.443,1.505,0.342,0.0,0.097
2698,0.0,0.637,0.095,0.54,1.421,0.495,0.0,0.091
2699,0.0,0.276,0.072,0.438,1.468,0.614,0.0,0.083
2700,0.0,0.126,0.038,0.305,1.535,0.637,0.0,0.087
2701,0.0,0.058,0.069,0.301,1.698,0.534,0.0,0.114
2702,0.0,0.037,0.168,0.438,1.804,0.383,0.0,0.205
2703,0.0,0.043,0.188,0.459,1.501,0.373,0.0,0.567
2704,0.0,0.04,0.162,0.369,0.879,0.478,0.0,1.497
2705,0.0,0.025,0.131,0.241,0.361,0.722,0.0,2.815
2706,0.0,0.007,0.069,0.108,0.119,0.92,0.0,3.703
2707,0.0,0.003,0.045,0.055,0.105,0.86,0.0,4.19
2708,0.0,0.001,0.027,0.032,0.092,0.598,0.0,2.794
2709,0.0,0.001,0.009,0.006,0.083,0.287,0.0,1.153
2710,0.0,0.003,0.012,0.015,0.09,0.172,0.0,0.337
2711,0.0,0.01,0.006,0.022,0.059,0.099,0.0,0.039
2712,0.0,0.014,0.006,0.023,0.032,0.062,0.0,0.011
2713,0.0,0.014,0.006,0.024,0.025,0.066,0.0,0.015
2714,0.0,0.015,0.004,0.02,0.024,0.099,0.0,0.018
2715,0.0,0.007,0.008,0.014,0.03,0.169,0.0,0.019
2716,0.0,0.002,0.042,0.028,0.042,0.272,0.0,0.023
2717,0.0,0.001,0.097,0.058,0.05,0.337,0.0,0.022
2718,0.0,0.001,0.113,0.051,0.049,0.311,0.0,0.016
2719,0.0,0.001,0.113,0.029,0.034,0.235,0.0,0.012
2720,0.0,0.002,0.108,0.022,0.047,0.144,0.0,0.019
2721,0.0,0.005,0.091,0.033,0.04,0.169,0.0,0.052
2722,0.0,0.005,0.098,0.064,0.049,0.194,0.0,0.088
2723,0.0,0.011,0.128,0.112,0.06,0.167,0.0,0.105
2724,0.0,0.024,0.153,0.149,0.046,0.153,0.0,0.109
2725,0.001,0.061,0.156,0.159,0.032,0.13,0.0,0.095
2726,0.001,0.088,0.132,0.141,0.024,0.107,0.001,0.091
2727,0.004,0.077,0.115,0.128,0.023,0.091,0.002,0.081
2728,0.004,0.067,0.1,0.119,0.016,0.084,0.002,0.094
2729,0.003,0.04,0.086,0.111,0.01,0.078,0.002,0.099
2730,0.009,0.03,0.072,0.133,0.006,0.046,0.003,0.081
2731,0.021,0.052,0.08,0.175,0.003,0.026,0.006,0.037
2732,0.027,0.112,0.076,0.164,0.002,0.024,0.011,0.01
2733,0.023,0.501,0.043,0.087,0.003,0.046,0.019,0.002
2734,0.016,1.105,0.036,0.044,0.003,0.068,0.029,0.001
2735,0.017,1.511,0.039,0.053,0.003,0.073,0.036,0.011
2736,0.017,1.441,0.032,0.081,0.004,0.087,0.034,0.045
2737,0.019,0.64,0.046,0.135,0.01,0.091,0.03,0.06
2738,0.02,0.066,0.086,0.163,0.023,0.109,0.029,0.062
2739,0.02,0.008,0.106,0.133,0.038,0.098,0.023,0.071
2740,0.016,0.007,0.101,0.103,0.066,0.092,0.019,0.094
2741,0.015,0.009,0.062,0.064,0.097,0.093,0.011,0.102
2742,0.01,0.012,0.043,0.053,0.099,0.102,0.008,0.125
2743,0.017,0.012,0.038,0.054,0.095,0.134,0.014,0.169
2744,0.016,0.011,0.067,0.066,0.038,0.135,0.01,0.231
2745,0.01,0.007,0.11,0.073,0.02,0.159,0.004,0.276
2746,0.006,0.005,0.119,0.066,0.011,0.204,0.002,0.26
2747,0.009,0.005,0.111,0.056,0.008,0.26,0.001,0.215
2748,0.013,0.004,0.09,0.046,0.005,0.317,0.002,0.181
2749,0.013,0.003,0.077,0.037,0.004,0.369,0.001,0.176
2750,0.013,0.005,0.051,0.024,0.003,0.393,0.001,0.187
2751,0.009,0.004,0.034,0.017,0.001,0.393,0.001,0.239
2752,0.006,0.001,0.024,0.01,0.001,0.351,0.001,0.36
2753,0.002,0.0,0.015,0.005,0.0,0.308,0.0,0.563
2754,0.002,0.0,0.012,0.003,0.0,0.293,0.0,0.903
2755,0.006,0.0,0.008,0.002,0.0,0.208,0.001,1.338
2756,0.009,0.0,0.007,0.002,0.0,0.156,0.001,1.815
2757,0.009,0.001,0.006,0.001,0.0,0.115,0.001,2.239
2758,0.01,0.002,0.007,0.002,0.0,0.072,0.001,2.31
2759,0.018,0.001,0.008,0.003,0.0,0.028,0.001,1.644
2760,0.033,0.002,0.006,0.002,0.0,0.011,0.002,0.831
2761,0.054,0.006,0.005,0.001,0.0,0.016,0.003,0.481
2762,0.066,0.012,0.003,0.001,0.0,0.014,0.003,0.483
2763,0.138,0.038,0.005,0.002,0.0,0.009,0.006,0.143
2764,0.134,0.036,0.003,0.002,0.0,0.054,0.006,0.207
2765,0.088,0.029,0.002,0.002,0.001,0.111,0.004,0.292
2766,0.039,0.014,0.002,0.002,0.002,0.171,0.002,0.284
2767,0.016,0.002,0.0,0.0,0.002,0.148,0.002,0.176
2768,0.022,0.0,0.0,0.0,0.002,0.045,0.001,0.083
2769,0.015,0.002,0.0,0.0,0.004,0.021,0.001,0.032
2770,0.01,0.003,0.0,0.0,0.012,0.034,0.001,0.019
2771,0.012,0.001,0.0,0.001,0.014,0.044,0.001,0.016
2772,0.014,0.001,0.001,0.001,0.018,0.054,0.001,0.012
2773,0.014,0.002,0.001,0.002,0.021,0.058,0.001,0.011
2774,0.011,0.017,0.001,0.004,0.023,0.056,0.002,0.01
2775,0.009,0.028,0.001,0.006,0.024,0.05,0.002,0.005
2776,0.007,0.033,0.001,0.004,0.023,0.044,0.002,0.002
2777,0.005,0.018,0.001,0.005,0.017,0.033,0.001,0.001
2778,0.004,0.007,0.001,0.001,0.013,0.024,0.001,0.001
2779,0.007,0.006,0.001,0.0,0.011,0.025,0.001,0.001
2780,0.008,0.011,0.001,0.0,0.012,0.027,0.001,0.002
2781,0.008,0.017,0.001,0.0,0.013,0.03,0.0,0.002
2782,0.009,0.02,0.001,0.0,0.016,0.032,0.0,0.001
2783,0.012,0.019,0.001,0.0,0.018,0.025,0.0,0.001
2784,0.018,0.024,0.002,0.0,0.018,0.017,0.001,0.001
2785,0.019,0.032,0.004,0.001,0.018,0.013,0.002,0.001
2786,0.02,0.029,0.008,0.003,0.015,0.01,0.004,0.0
2787,0.015,0.02,0.012,0.005,0.011,0.008,0.005,0.0
2788,0.009,0.012,0.016,0.005,0.005,0.005,0.005,0.0
2789,0.004,0.007,0.016,0.006,0.003,0.003,0.003,0.0
2790,0.002,0.003,0.012,0.003,0.001,0.001,0.001,0.0
2791,0.001,0.001,0.014,0.003,0.001,0.001,0.0,0.0
2792,0.0,0.002,0.027,0.004,0.001,0.001,0.0,0.0
2793,0.0,0.006,0.054,0.009,0.001,0.001,0.0,0.0
2794,0.0,0.01,0.083,0.021,0.003,0.002,0.0,0.001
2795,0.0,0.026,0.129,0.051,0.007,0.005,0.0,0.001
2796,0.0,0.053,0.155,0.083,0.011,0.008,0.0,0.002
2797,0.001,0.05,0.149,0.075,0.014,0.014,0.0,0.004
2798,0.001,0.038,0.128,0.064,0.014,0.021,0.001,0.005
2799,0.002,0.025,0.128,0.056,0.017,0.029,0.002,0.005
2800,0.004,0.011,0.115,0.049,0.016,0.036,0.004,0.004
2801,0.004,0.005,0.107,0.045,0.011,0.039,0.005,0.003
2802,0.003,0.004,0.081,0.031,0.01,0.041,0.004,0.002
2803,0.002,0.001,0.089,0.032,0.012,0.051,0.002,0.005
2804,0.001,0.002,0.089,0.041,0.013,0.059,0.001,0.007
2805,0.001,0.003,0.082,0.046,0.014,0.068,0.001,0.006
2806,0.0,0.003,0.071,0.037,0.011,0.068,0.001,0.007
2807,0.0,0.003,0.076,0.036,0.011,0.06,0.001,0.008
2808,0.0,0.002,0.077,0.034,0.009,0.045,0.001,0.011
2809,0.0,0.001,0.064,0.024,0.007,0.038,0.002,0.022
2810,0.0,0.001,0.048,0.014,0.004,0.03,0.002,0.026
2811,0.0,0.0,0.063,0.015,0.004,0.021,0.002,0.023
2812,0.0,0.0,0.063,0.017,0.004,0.014,0.002,0.021
2813,0.0,0.0,0.058,0.019,0.01,0.011,0.001,0.018
2814,0.0,0.0,0.056,0.021,0.018,0.009,0.001,0.018
2815,0.0,0.001,0.074,0.039,0.041,0.011,0.0,0.02
2816,0.0,0.009,0.132,0.075,0.092,0.011,0.0,0.016
2817,0.0,0.014,0.189,0.103,0.098,0.009,0.0,0.009
2818,0.0,0.016,0.283,0.151,0.086,0.009,0.0,0.004
2819,0.001,0.021,0.359,0.212,0.084,0.009,0.001,0.002
2820,0.002,0.027,0.284,0.188,0.078,0.008,0.001,0.002
2821,0.002,0.033,0.215,0.143,0.072,0.007,0.001,0.003
2822,0.002,0.035,0.165,0.116,0.058,0.006,0.002,0.003
2823,0.003,0.03,0.121,0.082,0.053,0.008,0.002,0.003
2824,0.003,0.022,0.094,0.059,0.036,0.007,0.002,0.004
2825,0.002,0.014,0.073,0.045,0.014,0.009,0.001,0.005
2826,0.001,0.013,0.068,0.048,0.018,0.013,0.001,0.006
2827,0.001,0.022,0.063,0.052,0.016,0.013,0.001,0.007
2828,0.001,0.028,0.062,0.051,0.013,0.011,0.001,0.007
2829,0.001,0.03,0.066,0.063,0.008,0.008,0.001,0.008
2830,0.001,0.039,0.064,0.071,0.006,0.006,0.001,0.008
2831,0.002,0.086,0.06,0.078,0.003,0.006,0.002,0.009
2832,0.003,0.197,0.059,0.108,0.003,0.004,0.003,0.009
2833,0.004,0.267,0.062,0.133,0.002,0.004,0.004,0.011
2834,0.006,0.24,0.054,0.134,0.002,0.003,0.006,0.012
2835,0.009,0.144,0.054,0.111,0.003,0.003,0.007,0.01
2836,0.012,0.062,0.052,0.079,0.003,0.002,0.008,0.009
2837,0.011,0.029,0.059,0.059,0.005,0.003,0.008,0.009
2838,0.013,0.014,0.034,0.042,0.004,0.003,0.007,0.008
2839,0.012,0.013,0.034,0.044,0.006,0.003,0.009,0.012
2840,0.019,0.017,0.095,0.073,0.032,0.003,0.009,0.007
2841,0.025,0.025,0.136,0.12,0.055,0.004,0.007,0.006
2842,0.035,0.038,0.136,0.149,0.068,0.005,0.006,0.004
2843,0.03,0.048,0.154,0.157,0.075,0.007,0.006,0.006
2844,0.027,0.069,0.195,0.193,0.079,0.008,0.007,0.006
2845,0.025,0.09,0.234,0.216,0.07,0.01,0.006,0.005
2846,0.026,0.098,0.217,0.198,0.058,0.01,0.006,0.004
2847,0.026,0.107,0.197,0.174,0.05,0.01,0.006,0.002
2848,0.02,0.082,0.183,0.162,0.034,0.008,0.005,0.002
2849,0.016,0.056,0.204,0.181,0.012,0.006,0.004,0.001
2850,0.01,0.048,0.223,0.226,0.011,0.005,0.003,0.001
2851,0.014,0.071,0.233,0.298,0.014,0.003,0.003,0.0
2852,0.03,0.103,0.213,0.366,0.012,0.002,0.004,0.0
2853,0.047,0.177,0.166,0.386,0.01,0.001,0.004,0.0
2854,0.048,0.371,0.121,0.345,0.006,0.0,0.004,0.0
2855,0.043,0.607,0.097,0.289,0.005,0.0,0.003,0.0
2856,0.046,0.658,0.08,0.188,0.003,0.0,0.003,0.0
2857,0.048,0.69,0.073,0.124,0.003,0.0,0.003,0.0
2858,0.054,0.591,0.053,0.074,0.004,0.0,0.002,0.0
2859,0.052,0.411,0.038,0.045,0.005,0.0,0.002,0.0
2860,0.045,0.214,0.034,0.033,0.004,0.0,0.001,0.0
2861,0.046,0.103,0.024,0.023,0.003,0.0,0.001,0.0
2862,0.037,0.057,0.015,0.014,0.002,0.0,0.001,0.0
2863,0.027,0.043,0.008,0.011,0.001,0.0,0.001,0.0
2864,0.029,0.032,0.008,0.011,0.0,0.0,0.002,0.0
2865,0.016,0.056,0.013,0.031,0.001,0.0,0.002,0.0
2866,0.015,0.04,0.024,0.049,0.001,0.0,0.002,0.0
2867,0.006,0.034,0.052,0.084,0.001,0.0,0.001,0.0
2868,0.004,0.05,0.105,0.153,0.001,0.0,0.0,0.0
2869,0.003,0.082,0.148,0.201,0.002,0.0,0.0,0.0
2870,0.003,0.109,0.145,0.194,0.003,0.001,0.0,0.0
2871,0.002,0.097,0.146,0.186,0.003,0.001,0.0,0.0
2872,0.002,0.06,0.161,0.221,0.002,0.001,0.0,0.0
2873,0.001,0.036,0.15,0.237,0.001,0.001,0.0,0.0
2874,0.003,0.028,0.114,0.226,0.0,0.0,0.0,0.0
2875,0.008,0.024,0.085,0.219,0.0,0.0,0.0,0.0
2876,0.013,0.021,0.057,0.157,0.0,0.0,0.0,0.0
2877,0.017,0.023,0.039,0.087,0.0,0.0,0.0,0.0
2878,0.016,0.031,0.023,0.038,0.0,0.0,0.0,0.0
2879,0.014,0.047,0.018,0.017,0.0,0.0,0.0,0.0
2880,0.008,0.046,0.009,0.007,0.0,0.0,0.0,0.0
2881,0.003,0.034,0.006,0.008,0.0,0.0,0.0,0.0
2882,0.001,0.021,0.002,0.003,0.0,0.0,0.0,0.0
2883,0.006,0.026,0.001,0.005,0.0,0.0,0.001,0.0
2884,0.003,0.023,0.001,0.005,0.0,0.0,0.0,0.0
2885,0.001,0.008,0.0,0.001,0.0,0.0,0.0,0.0
2886,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2887,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2888,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2889,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0
2890,0.0,0.016,0.001,0.002,0.0,0.001,0.0,0.0
2891,0.0,0.011,0.003,0.005,0.003,0.009,0.0,0.001
2892,0.0,0.006,0.006,0.006,0.009,0.026,0.0,0.003
2893,0.0,0.003,0.013,0.01,0.01,0.056,0.0,0.009
2894,0.0,0.003,0.019,0.015,0.011,0.093,0.0,0.017
2895,0.0,0.004,0.024,0.023,0.014,0.112,0.0,0.02
2896,0.0,0.002,0.059,0.054,0.014,0.106,0.0,0.016
2897,0.002,0.002,0.07,0.075,0.008,0.096,0.001,0.013
2898,0.006,0.003,0.069,0.085,0.001,0.052,0.003,0.008
2899,0.003,0.002,0.043,0.076,0.001,0.032,0.002,0.006
2900,0.001,0.001,0.022,0.042,0.001,0.023,0.0,0.003
2901,0.0,0.001,0.011,0.013,0.001,0.01,0.0,0.001
2902,0.0,0.001,0.005,0.003,0.003,0.002,0.0,0.0
2903,0.0,0.001,0.002,0.001,0.003,0.009,0.0,0.0
2904,0.0,0.001,0.001,0.0,0.002,0.015,0.0,0.0
2905,0.0,0.001,0.001,0.0,0.001,0.025,0.0,0.0
2906,0.0,0.001,0.002,0.002,0.001,0.037,0.0,0.0
2907,0.0,0.001,0.001,0.001,0.0,0.035,0.0,0.0
2908,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
2909,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2910,0.001,0.0,0.0,0.0,0.0,0.012,0.0,0.0
2911,0.0,0.003,0.0,0.0,0.0,0.002,0.0,0.0
2912,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0
2913,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0
2914,0.0,0.0,0.002,0.0,0.0,0.012,0.0,0.0
2915,0.0,0.0,0.006,0.002,0.002,0.023,0.0,0.001
2916,0.001,0.001,0.008,0.003,0.004,0.035,0.0,0.001
2917,0.001,0.001,0.006,0.002,0.014,0.056,0.0,0.003
2918,0.006,0.001,0.004,0.001,0.01,0.079,0.003,0.004
2919,0.015,0.001,0.004,0.002,0.031,0.102,0.008,0.006
2920,0.03,0.002,0.003,0.001,0.014,0.103,0.017,0.007
2921,0.044,0.004,0.002,0.0,0.009,0.087,0.026,0.007
2922,0.028,0.01,0.002,0.0,0.005,0.084,0.018,0.007
2923,0.011,0.018,0.003,0.001,0.004,0.064,0.005,0.004
2924,0.007,0.018,0.003,0.001,0.0,0.043,0.001,0.002
2925,0.001,0.009,0.001,0.0,0.0,0.028,0.0,0.002
2926,0.0,0.003,0.001,0.0,0.0,0.024,0.0,0.001
2927,0.001,0.002,0.001,0.0,0.0,0.007,0.0,0.0
2928,0.0,0.003,0.001,0.0,0.0,0.002,0.0,0.001
2929,0.001,0.004,0.001,0.0,0.0,0.001,0.0,0.003
2930,0.002,0.003,0.001,0.0,0.0,0.008,0.0,0.006
2931,0.002,0.003,0.002,0.0,0.0,0.01,0.0,0.007
2932,0.001,0.002,0.001,0.0,0.0,0.009,0.0,0.013
2933,0.0,0.001,0.001,0.0,0.0,0.005,0.0,0.023
2934,0.0,0.0,0.002,0.0,0.0,0.01,0.0,0.028
2935,0.0,0.001,0.002,0.0,0.0,0.01,0.0,0.049
2936,0.0,0.001,0.002,0.0,0.0,0.013,0.0,0.107
2937,0.0,0.001,0.005,0.0,0.0,0.009,0.0,0.105
2938,0.0,0.0,0.002,0.0,0.0,0.021,0.0,0.089
2939,0.0,0.0,0.001,0.0,0.0,0.043,0.0,0.116
2940,0.0,0.0,0.001,0.0,0.0,0.081,0.0,0.168
2941,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.181
2942,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.175
2943,0.0,0.0,0.0,0.0,0.001,0.145,0.0,0.17
2944,0.001,0.0,0.0,0.0,0.001,0.143,0.0,0.178
2945,0.002,0.0,0.0,0.0,0.001,0.155,0.0,0.253
2946,0.002,0.0,0.0,0.0,0.001,0.164,0.0,0.453
2947,0.001,0.001,0.0,0.0,0.0,0.215,0.0,0.75
2948,0.001,0.001,0.0,0.0,0.0,0.238,0.0,1.033
2949,0.0,0.002,0.0,0.0,0.0,0.184,0.0,1.322
2950,0.0,0.002,0.0,0.0,0.001,0.18,0.0,1.586
2951,0.0,0.001,0.001,0.0,0.004,0.149,0.0,1.783
2952,0.0,0.0,0.001,0.0,0.015,0.145,0.0,1.87
2953,0.0,0.0,0.001,0.0,0.02,0.133,0.0,1.65
2954,0.0,0.0,0.001,0.0,0.019,0.102,0.0,1.308
2955,0.0,0.0,0.003,0.0,0.017,0.068,0.0,1.067
2956,0.0,0.0,0.011,0.001,0.015,0.06,0.0,0.803
2957,0.0,0.0,0.012,0.001,0.016,0.062,0.0,0.547
2958,0.0,0.0,0.021,0.001,0.015,0.063,0.0,0.385
2959,0.0,0.0,0.057,0.005,0.009,0.072,0.0,0.324
2960,0.0,0.0,0.123,0.012,0.014,0.079,0.0,0.297
2961,0.0,0.0,0.136,0.023,0.007,0.056,0.0,0.291
2962,0.0,0.0,0.095,0.023,0.004,0.039,0.0,0.3
2963,0.0,0.0,0.074,0.018,0.004,0.036,0.0,0.315
2964,0.0,0.0,0.053,0.015,0.003,0.034,0.0,0.275
2965,0.0,0.0,0.044,0.013,0.002,0.046,0.0,0.252
2966,0.0,0.0,0.044,0.009,0.002,0.05,0.0,0.205
2967,0.0,0.0,0.038,0.013,0.002,0.056,0.0,0.176
2968,0.0,0.0,0.018,0.004,0.002,0.052,0.0,0.156
2969,0.0,0.0,0.012,0.003,0.002,0.051,0.0,0.117
2970,0.0,0.0,0.012,0.001,0.004,0.043,0.0,0.114
2971,0.0,0.0,0.012,0.001,0.005,0.072,0.0,0.119
2972,0.0,0.0,0.011,0.001,0.001,0.059,0.0,0.136
2973,0.0,0.0,0.005,0.0,0.0,0.046,0.0,0.158
2974,0.0,0.0,0.005,0.0,0.0,0.029,0.0,0.19
2975,0.0,0.0,0.007,0.0,0.0,0.045,0.0,0.227
2976,0.0,0.0,0.007,0.0,0.003,0.033,0.0,0.27
2977,0.0,0.0,0.006,0.0,0.005,0.031,0.0,0.319
2978,0.0,0.0,0.003,0.0,0.008,0.029,0.0,0.313
2979,0.0,0.0,0.001,0.0,0.005,0.02,0.0,0.276
2980,0.0,0.0,0.001,0.001,0.003,0.011,0.0,0.222
2981,0.0,0.0,0.001,0.001,0.004,0.009,0.0,0.144
2982,0.0,0.0,0.003,0.002,0.005,0.009,0.0,0.143
2983,0.0,0.0,0.001,0.001,0.003,0.01,0.0,0.162
2984,0.0,0.0,0.007,0.005,0.025,0.017,0.0,0.199
2985,0.0,0.0,0.025,0.017,0.043,0.013,0.0,0.142
2986,0.0,0.0,0.061,0.032,0.075,0.016,0.0,0.125
2987,0.0,0.001,0.096,0.05,0.073,0.014,0.0,0.123
2988,0.0,0.001,0.102,0.059,0.071,0.019,0.0,0.121
2989,0.0,0.001,0.08,0.049,0.103,0.023,0.0,0.112
2990,0.0,0.0,0.067,0.044,0.118,0.029,0.0,0.104
2991,0.0,0.0,0.045,0.03,0.097,0.047,0.0,0.078
2992,0.0,0.0,0.031,0.02,0.111,0.071,0.0,0.076
2993,0.0,0.0,0.016,0.01,0.075,0.074,0.0,0.077
2994,0.0,0.0,0.008,0.005,0.054,0.063,0.0,0.071
2995,0.0,0.0,0.008,0.008,0.06,0.056,0.0,0.065
2996,0.0,0.0,0.007,0.008,0.033,0.038,0.0,0.061
2997,0.0,0.0,0.002,0.001,0.013,0.029,0.0,0.042
2998,0.0,0.0,0.001,0.0,0.004,0.017,0.0,0.032
2999,0.0,0.0,0.0,0.0,0.003,0.019,0.0,0.017
3000,0.0,0.0,0.0,0.0,0.011,0.017,0.0,0.012
3001,0.0,0.0,0.0,0.0,0.012,0.02,0.0,0.012
3002,0.0,0.0,0.0,0.0,0.01,0.018,0.0,0.016
3003,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.016
3004,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.048
3005,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.107
3006,0.0,0.0,0.0,0.0,0.001,0.067,0.0,0.116
3007,0.0,0.0,0.0,0.0,0.001,0.046,0.0,0.145
3008,0.0,0.0,0.0,0.0,0.001,0.019,0.0,0.102
3009,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.074
3010,0.0,0.0,0.001,0.0,0.0,0.005,0.0,0.052
3011,0.0,0.0,0.002,0.001,0.0,0.004,0.0,0.039
3012,0.0,0.0,0.002,0.001,0.0,0.003,0.0,0.022
3013,0.0,0.0,0.003,0.001,0.0,0.002,0.0,0.013
3014,0.0,0.0,0.003,0.001,0.0,0.003,0.0,0.007
3015,0.0,0.0,0.002,0.0,0.0,0.006,0.0,0.006
3016,0.0,0.0,0.001,0.0,0.0,0.006,0.0,0.003
3017,0.002,0.0,0.001,0.0,0.0,0.01,0.002,0.002
3018,0.004,0.0,0.0,0.0,0.0,0.01,0.003,0.002
3019,0.003,0.0,0.0,0.0,0.0,0.016,0.003,0.001
3020,0.002,0.0,0.0,0.0,0.0,0.008,0.001,0.001
3021,0.002,0.0,0.001,0.0,0.0,0.004,0.001,0.001
3022,0.002,0.0,0.001,0.0,0.0,0.002,0.001,0.0
3023,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.0
3024,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.001
3025,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.002
3026,0.0,0.0,0.005,0.001,0.0,0.004,0.0,0.002
3027,0.0,0.001,0.006,0.001,0.0,0.004,0.0,0.004
3028,0.0,0.001,0.005,0.001,0.0,0.008,0.0,0.007
3029,0.0,0.0,0.003,0.0,0.0,0.02,0.0,0.014
3030,0.0,0.0,0.002,0.0,0.0,0.05,0.0,0.026
3031,0.0,0.003,0.003,0.0,0.0,0.076,0.0,0.043
3032,0.0,0.006,0.001,0.001,0.0,0.047,0.0,0.082
3033,0.0,0.004,0.0,0.001,0.0,0.027,0.0,0.126
3034,0.0,0.003,0.001,0.001,0.001,0.032,0.0,0.173
3035,0.0,0.002,0.002,0.001,0.001,0.045,0.0,0.214
3036,0.0,0.001,0.003,0.002,0.001,0.064,0.0,0.214
3037,0.0,0.001,0.004,0.003,0.001,0.077,0.0,0.164
3038,0.0,0.0,0.004,0.003,0.001,0.083,0.0,0.114
3039,0.0,0.0,0.004,0.002,0.001,0.066,0.0,0.084
3040,0.0,0.0,0.005,0.003,0.001,0.062,0.0,0.077
3041,0.0,0.0,0.005,0.003,0.0,0.049,0.0,0.074
3042,0.0,0.0,0.005,0.002,0.0,0.06,0.0,0.076
3043,0.001,0.0,0.006,0.003,0.0,0.06,0.001,0.069
3044,0.001,0.0,0.004,0.001,0.0,0.056,0.0,0.063
3045,0.001,0.0,0.004,0.001,0.0,0.048,0.0,0.065
3046,0.001,0.0,0.004,0.001,0.0,0.039,0.0,0.076
3047,0.001,0.0,0.005,0.001,0.0,0.052,0.0,0.1
3048,0.001,0.0,0.006,0.001,0.0,0.033,0.0,0.153
3049,0.002,0.0,0.002,0.0,0.0,0.031,0.0,0.201
3050,0.004,0.0,0.003,0.0,0.0,0.031,0.0,0.244
3051,0.005,0.001,0.003,0.0,0.0,0.018,0.0,0.246
3052,0.004,0.001,0.004,0.0,0.0,0.035,0.0,0.239
3053,0.003,0.002,0.004,0.001,0.0,0.019,0.0,0.225
3054,0.002,0.003,0.003,0.001,0.0,0.006,0.0,0.195
3055,0.002,0.002,0.005,0.001,0.0,0.023,0.0,0.17
3056,0.001,0.002,0.006,0.001,0.0,0.007,0.0,0.221
3057,0.001,0.002,0.004,0.0,0.0,0.014,0.0,0.247
3058,0.001,0.001,0.004,0.001,0.0,0.024,0.0,0.228
3059,0.001,0.001,0.005,0.001,0.0,0.069,0.0,0.219
3060,0.001,0.001,0.004,0.001,0.001,0.132,0.001,0.228
3061,0.001,0.001,0.002,0.0,0.001,0.199,0.001,0.201
3062,0.001,0.0,0.001,0.0,0.003,0.265,0.001,0.168
3063,0.001,0.0,0.002,0.001,0.004,0.285,0.002,0.152
3064,0.002,0.001,0.001,0.001,0.004,0.322,0.004,0.152
3065,0.003,0.001,0.001,0.001,0.003,0.354,0.008,0.195
3066,0.006,0.002,0.001,0.0,0.001,0.332,0.016,0.255
3067,0.012,0.002,0.001,0.001,0.001,0.28,0.036,0.355
3068,0.021,0.001,0.002,0.001,0.0,0.217,0.075,0.505
