,Ethiopia Demand,Export Demand
1883,2377.907639,437.7907639
1884,2356.282555,435.6282555
1885,2323.28304,432.328304
1886,2278.663458,427.8663458
1887,2257.747511,425.7747511
1888,2289.018034,428.9018034
1889,2331.889157,433.1889157
1890,2422.111434,442.2111434
1891,2507.612051,450.7612051
1892,2388.368428,438.8368428
1893,2225.803064,422.5803064
1894,2120.366465,412.0366465
1895,2029.886242,402.9886242
1896,1956.674938,395.6674938
1897,1911.493659,391.1493659
1898,1889.800247,388.9800247
1899,1892.644141,389.2644141
1900,1916.533767,391.6533767
1901,1967.848967,396.7848967
1902,2086.155091,408.6155091
1903,2240.40931,424.040931
1904,2336.241886,433.6241886
1905,2374.847692,437.4847692
1906,2356.833755,435.6833755
1907,2342.90649,434.290649
1908,2326.051735,432.6051735
1909,2287.100093,428.7100093
1910,2246.617666,424.6617666
1911,2246.546571,424.6546571
1912,2294.405887,429.4405887
1913,2362.656958,436.2656958
1914,2481.010415,448.1010415
1915,2558.027733,455.8027733
1916,2388.860367,438.8860367
1917,2228.770826,422.8770826
1918,2095.861796,409.5861796
1919,2007.163337,400.7163337
1920,1937.199785,393.7199785
1921,1903.158848,390.3158848
1922,1889.728866,388.9728866
1923,1890.769238,389.0769238
1924,1915.191456,391.5191456
1925,1961.659792,396.1659792
1926,2053.7042,405.37042
1927,2210.374216,421.0374216
1928,2317.267833,431.7267833
1929,2346.15052,434.615052
1930,2328.817282,432.8817282
1931,2312.807936,431.2807936
1932,2293.925686,429.3925686
1933,2257.806009,425.7806009
1934,2241.506272,424.1506272
1935,2239.397948,423.9397948
1936,2284.672557,428.4672557
1937,2364.247481,436.4247481
1938,2502.709552,450.2709552
1939,2529.285899,452.9285899
1940,2362.154903,436.2154903
1941,2192.669089,419.2669089
1942,2067.132846,406.7132846
1943,1981.707045,398.1707045
1944,1953.155785,395.3155785
1945,1916.818528,391.6818528
1946,1924.294092,392.4294092
1947,1946.72651,394.672651
1948,2059.410501,405.9410501
1949,2313.338429,431.3338429
1950,2479.375326,447.9375326
1951,2412.147355,441.2147355
1952,2446.727373,444.6727373
1953,2433.028089,443.3028089
1954,2429.870137,442.9870137
1955,2444.152018,444.4152018
1956,2427.302607,442.7302607
1957,2423.976985,442.3976985
1958,2436.537604,443.6537604
1959,2463.004589,446.3004589
1960,2513.264816,451.3264816
1961,2583.719926,458.3719926
1962,2688.660674,468.8660674
1963,2717.302019,471.7302019
1964,2546.377988,454.6377988
1965,2337.494493,433.7494493
1966,2188.104029,418.8104029
1967,2096.173469,409.6173469
1968,2026.973734,402.6973734
1969,2005.911111,400.5911111
1970,1995.635646,399.5635646
1971,2017.009369,401.7009369
1972,2132.100188,413.2100188
1973,2366.079822,436.6079822
1974,2548.275317,454.8275317
1975,2529.345257,452.9345257
1976,2560.458894,456.0458894
1977,2574.156937,457.4156937
1978,2565.445562,456.5445562
1979,2569.139446,456.9139446
1980,2553.716038,455.3716038
1981,2548.717155,454.8717155
1982,2568.714117,456.8714117
1983,2605.630535,460.5630535
1984,2653.741308,465.3741308
1985,2692.073614,469.2073614
1986,2768.015728,476.8015728
1987,2823.029106,482.3029106
1988,2624.485206,462.4485206
1989,2427.680889,442.7680889
1990,2289.973474,428.9973474
1991,2182.228436,418.2228436
1992,2068.101169,406.8101169
1993,2041.848995,404.1848995
1994,2035.160915,403.5160915
1995,2047.727642,404.7727642
1996,2157.507619,415.7507619
1997,2422.978029,442.2978029
1998,2613.328259,461.3328259
1999,2607.580541,460.7580541
2000,2656.096317,465.6096317
2001,2650.807901,465.0807901
2002,2648.231592,464.8231592
2003,2650.82422,465.082422
2004,2642.941077,464.2941077
2005,2627.520722,462.7520722
2006,2638.748669,463.8748669
2007,2669.629267,466.9629267
2008,2731.815126,473.1815126
2009,2790.892751,479.0892751
2010,2879.938192,487.9938192
2011,2852.010754,485.2010754
2012,2670.589956,467.0589956
2013,2452.058541,445.2058541
2014,2262.642375,426.2642375
2015,2166.726012,416.6726012
2016,2098.337046,409.8337046
2017,2061.447825,406.1447825
2018,2042.73878,404.273878
2019,2060.777719,406.0777719
2020,2150.883191,415.0883191
2021,2342.298795,434.2298795
2022,2552.97331,455.297331
2023,2547.968511,454.7968511
2024,2586.932273,458.6932273
2025,2570.848493,457.0848493
2026,2575.055978,457.5055978
2027,2549.43259,454.943259
2028,2526.005129,452.6005129
2029,2477.911819,447.7911819
2030,2455.167634,445.5167634
2031,2454.714153,445.4714153
2032,2460.93396,446.093396
2033,2502.455232,450.2455232
2034,2598.861722,459.8861722
2035,2635.71048,463.571048
2036,2482.839512,448.2839512
2037,2357.405664,435.7405664
2038,2232.66034,423.266034
2039,2144.540947,414.4540947
2040,2064.298495,406.4298495
2041,2035.283256,403.5283256
2042,2021.242335,402.1242335
2043,2019.452459,401.9452459
2044,2043.234059,404.3234059
2045,2095.985186,409.5985186
2046,2203.379617,420.3379617
2047,2335.30954,433.530954
2048,2421.647265,442.1647265
2049,2406.744138,440.6744138
2050,2379.567253,437.9567253
2051,2338.128241,433.8128241
2052,2307.298124,430.7298124
2053,2272.622009,427.2622009
2054,2243.273912,424.3273912
2055,2226.580146,422.6580146
2056,2258.374005,425.8374005
2057,2319.152852,431.9152852
2058,2426.762857,442.6762857
2059,2506.710624,450.6710624
2060,2343.321799,434.3321799
2061,2207.123888,420.7123888
2062,2103.059946,410.3059946
2063,1983.696082,398.3696082
2064,1902.504869,390.2504869
2065,1870.265546,387.0265546
2066,1865.168084,386.5168084
2067,1862.244411,386.2244411
2068,1880.340704,388.0340704
2069,1907.570553,390.7570553
2070,1993.797006,399.3797006
2071,2138.265314,413.8265314
2072,2232.577889,423.2577889
2073,2275.831588,427.5831588
2074,2267.712639,426.7712639
2075,2264.448664,426.4448664
2076,2245.016836,424.5016836
2077,2196.211622,419.6211622
2078,2157.055856,415.7055856
2079,2154.793128,415.4793128
2080,2193.211319,419.3211319
2081,2294.70649,429.470649
2082,2456.310879,445.6310879
2083,2505.738865,450.5738865
2084,2359.143626,435.9143626
2085,2185.866017,418.5866017
2086,2051.838458,405.1838458
2087,1967.874828,396.7874828
2088,1908.958288,390.8958288
2089,1899.46315,389.946315
2090,1898.769187,389.8769187
2091,1910.124436,391.0124436
2092,2029.030812,402.9030812
2093,2276.395958,427.6395958
2094,2476.822015,447.6822015
2095,2452.056633,445.2056633
2096,2483.074554,448.3074554
2097,2455.507363,445.5507363
2098,2446.323706,444.6323706
2099,2441.143317,444.1143317
2100,2435.887729,443.5887729
2101,2424.448502,442.4448502
2102,2448.712211,444.8712211
2103,2489.948722,448.9948722
2104,2555.943266,455.5943266
2105,2631.131392,463.1131392
2106,2745.240432,474.5240432
2107,2694.737814,469.4737814
2108,2516.97626,451.697626
2109,2348.809949,434.8809949
2110,2180.974588,418.0974588
2111,2086.684152,408.6684152
2112,2050.294218,405.0294218
2113,2028.526562,402.8526562
2114,2023.774651,402.3774651
2115,2037.85489,403.785489
2116,2141.331463,414.1331463
2117,2343.038756,434.3038756
2118,2508.277385,450.8277385
2119,2461.517511,446.1517511
2120,2485.47661,448.547661
2121,2468.552191,446.8552191
2122,2451.819013,445.1819013
2123,2446.064997,444.6064997
2124,2436.310195,443.6310195
2125,2419.939363,441.9939363
2126,2454.393319,445.4393319
2127,2513.41798,451.341798
2128,2580.488397,458.0488397
2129,2634.137802,463.4137802
2130,2749.783734,474.9783734
2131,2722.056984,472.2056984
2132,2530.139134,453.0139134
2133,2344.361504,434.4361504
2134,2195.284716,419.5284716
2135,2100.55101,410.055101
2136,2020.512585,402.0512585
2137,2002.843149,400.2843149
2138,1998.792644,399.8792644
2139,2018.266462,401.8266462
2140,2119.503305,411.9503305
2141,2399.840197,439.9840197
2142,2562.612547,456.2612547
2143,2491.625704,449.1625704
2144,2483.313701,448.3313701
2145,2456.961994,445.6961994
2146,2426.980532,442.6980532
2147,2411.152598,441.1152598
2148,2391.780509,439.1780509
2149,2387.217739,438.7217739
2150,2402.297029,440.2297029
2151,2457.643552,445.7643552
2152,2526.83403,452.683403
2153,2607.153971,460.7153971
2154,2755.064611,475.5064611
2155,2710.56298,471.056298
2156,2539.976101,453.9976101
2157,2355.125281,435.5125281
2158,2196.331195,419.6331195
2159,2095.733539,409.5733539
2160,2011.293907,401.1293907
2161,1985.249769,398.5249769
2162,1980.429913,398.0429913
2163,1991.71025,399.171025
2164,2107.958533,410.7958533
2165,2335.750424,433.5750424
2166,2528.926894,452.8926894
2167,2475.911617,447.5911617
2168,2496.0522,449.60522
2169,2490.47616,449.047616
2170,2464.834831,446.4834831
2171,2438.504501,443.8504501
2172,2399.269146,439.9269146
2173,2352.974492,435.2974492
2174,2349.838297,434.9838297
2175,2350.183465,435.0183465
2176,2391.328078,439.1328078
2177,2492.623228,449.2623228
2178,2616.741771,461.6741771
2179,2563.572663,456.3572663
2180,2414.908989,441.4908989
2181,2264.055209,426.4055209
2182,2116.966789,411.6966789
2183,2021.742671,402.1742671
2184,1952.575001,395.2575001
2185,1914.758587,391.4758587
2186,1903.580837,390.3580837
2187,1917.408473,391.7408473
2188,1940.28063,394.028063
2189,1997.093618,399.7093618
2190,2090.518986,409.0518986
2191,2204.380481,420.4380481
2192,2255.162517,425.5162517
2193,2250.305729,425.0305729
2194,2193.818919,419.3818919
2195,2149.982241,414.9982241
2196,2119.47229,411.947229
2197,2088.118075,408.8118075
2198,2046.993885,404.6993885
2199,2059.987754,405.9987754
2200,2107.451802,410.7451802
2201,2215.710728,421.5710728
2202,2360.499488,436.0499488
2203,2327.791415,432.7791415
2204,2202.534398,420.2534398
2205,2088.448547,408.8448547
2206,1968.237365,396.8237365
2207,1896.643018,389.6643018
2208,1823.707505,382.3707505
2209,1798.296925,379.8296925
2210,1783.881729,378.3881729
2211,1791.699312,379.1699312
2212,1823.242477,382.3242477
2213,1880.195747,388.0195747
2214,1987.518224,398.7518224
2215,2110.836877,411.0836877
2216,2216.19656,421.619656
2217,2231.642203,423.1642203
2218,2178.294451,417.8294451
2219,2148.228629,414.8228629
2220,2122.645034,412.2645034
2221,2110.264204,411.0264204
2222,2088.165504,408.8165504
2223,2078.288552,407.8288552
2224,2136.318457,413.6318457
2225,2234.192556,423.4192556
2226,2419.143386,441.9143386
2227,2354.40622,435.440622
2228,2212.189858,421.2189858
2229,2094.288068,409.4288068
2230,1964.176554,396.4176554
2231,1889.444677,388.9444677
2232,1874.610068,387.4610068
2233,1843.535461,384.3535461
2234,1829.79667,382.979667
2235,1831.658881,383.1658881
2236,1850.231748,385.0231748
2237,1886.938794,388.6938794
2238,1960.695859,396.0695859
2239,2078.253052,407.8253052
2240,2175.053665,417.5053665
2241,2191.054327,419.1054327
2242,2171.699319,417.1699319
2243,2155.970823,415.5970823
2244,2109.170392,410.9170392
2245,2047.898556,404.7898556
2246,1996.486496,399.6486496
2247,1992.718653,399.2718653
2248,2047.628396,404.7628396
2249,2157.883039,415.7883039
2250,2335.093583,433.5093583
2251,2271.412345,427.1412345
2252,2118.291828,411.8291828
2253,1976.508811,397.6508811
2254,1876.632696,387.6632696
2255,1797.203112,379.7203112
2256,1789.354896,378.9354896
2257,1778.893439,377.8893439
2258,1771.524947,377.1524947
2259,1795.192699,379.5192699
2260,1819.686202,381.9686202
2261,1875.361766,387.5361766
2262,1955.386926,395.5386926
2263,2090.2744,409.02744
2264,2212.073434,421.2073434
2265,2291.260532,429.1260532
2266,2293.432888,429.3432888
2267,2267.048545,426.7048545
2268,2247.117144,424.7117144
2269,2217.195897,421.7195897
2270,2176.048232,417.6048232
2271,2199.642026,419.9642026
2272,2278.002418,427.8002418
2273,2412.168254,441.2168254
2274,2548.675166,454.8675166
2275,2483.322576,448.3322576
2276,2319.200662,431.9200662
2277,2115.918687,411.5918687
2278,1979.998571,397.9998571
2279,1892.073759,389.2073759
2280,1883.691997,388.3691997
2281,1868.357433,386.8357433
2282,1869.19101,386.919101
2283,1888.389418,388.8389418
2284,1999.845613,399.9845613
2285,2246.793924,424.6793924
2286,2453.01255,445.301255
2287,2409.186465,440.9186465
2288,2437.193395,443.7193395
2289,2419.984215,441.9984215
2290,2417.271346,441.7271346
2291,2421.176893,442.1176893
2292,2414.366949,441.4366949
2293,2407.78012,440.778012
2294,2439.56205,443.956205
2295,2490.451158,449.0451158
2296,2548.681942,454.8681942
2297,2661.519288,466.1519288
2298,2808.500349,480.8500349
2299,2725.159969,472.5159969
2300,2525.117253,452.5117253
2301,2334.857968,433.4857968
2302,2179.593914,417.9593914
2303,2076.243976,407.6243976
2304,2029.456809,402.9456809
2305,2006.847752,400.6847752
2306,2003.819106,400.3819106
2307,2024.625023,402.4625023
2308,2133.050951,413.3050951
2309,2356.897788,435.6897788
2310,2556.542086,455.6542086
2311,2512.943123,451.2943123
2312,2546.755125,454.6755125
2313,2537.444548,453.7444548
2314,2524.998253,452.4998253
2315,2521.672631,452.1672631
2316,2518.266752,451.8266752
2317,2518.703342,451.8703342
2318,2547.077677,454.7077677
2319,2603.0109,460.30109
2320,2668.01565,466.801565
2321,2724.805163,472.4805163
2322,2838.937392,483.8937392
2323,2775.649227,477.5649227
2324,2579.887955,457.9887955
2325,2381.928846,438.1928846
2326,2235.074134,423.5074134
2327,2126.787056,412.6787056
2328,2044.572934,404.4572934
2329,2014.528871,401.4528871
2330,2004.506389,400.4506389
2331,2035.393477,403.5393477
2332,2108.295589,410.8295589
2333,2340.525906,434.0525906
2334,2540.528828,454.0528828
2335,2492.481516,449.2481516
2336,2514.011456,451.4011456
2337,2497.069765,449.7069765
2338,2476.054857,447.6054857
2339,2468.155014,446.8155014
2340,2437.327474,443.7327474
2341,2417.72769,441.772769
2342,2446.123877,444.6123877
2343,2483.59579,448.359579
2344,2548.035407,454.8035407
2345,2688.989046,468.8989046
2346,2840.366353,484.0366353
2347,2763.98011,476.398011
2348,2575.090906,457.5090906
2349,2385.818838,438.5818838
2350,2223.612003,422.3612003
2351,2117.605308,411.7605308
2352,2074.261523,407.4261523
2353,2041.25113,404.125113
2354,2033.527354,403.3527354
2355,2052.312933,405.2312933
2356,2147.681627,414.7681627
2357,2391.527525,439.1527525
2358,2594.98175,459.498175
2359,2565.737194,456.5737194
2360,2578.072218,457.8072218
2361,2542.108568,454.2108568
2362,2519.471073,451.9471073
2363,2498.554361,449.8554361
2364,2460.674965,446.0674965
2365,2430.086857,443.0086857
2366,2410.441744,441.0441744
2367,2431.524884,443.1524884
2368,2468.799735,446.8799735
2369,2561.54679,456.154679
2370,2731.872193,473.1872193
2371,2665.887764,466.5887764
2372,2523.411356,452.3411356
2373,2353.462327,435.3462327
2374,2201.695764,420.1695764
2375,2104.197466,410.4197466
2376,2051.138578,405.1138578
2377,2015.171111,401.5171111
2378,1999.703996,399.9703996
2379,2015.09095,401.509095
2380,2038.073232,403.8073232
2381,2090.789242,409.0789242
2382,2208.496355,420.8496355
2383,2354.711594,435.4711594
2384,2439.726189,443.9726189
2385,2430.063859,443.0063859
2386,2365.226969,436.5226969
2387,2324.758284,432.4758284
2388,2289.421701,428.9421701
2389,2230.950626,423.0950626
2390,2199.933658,419.9933658
2391,2188.734054,418.8734054
2392,2243.789708,424.3789708
2393,2356.314333,435.6314333
2394,2536.482523,453.6482523
2395,2502.460863,450.2460863
2396,2360.745219,436.0745219
2397,2213.460883,421.3460883
2398,2094.513759,409.4513759
2399,1983.812124,398.3812124
2400,1942.697954,394.2697954
2401,1911.091137,391.1091137
2402,1898.212165,389.8212165
2403,1901.309329,390.1309329
2404,1924.119361,392.4119361
2405,1965.230286,396.5230286
2406,2073.682935,407.3682935
2407,2242.713645,424.2713645
2408,2346.90718,434.690718
2409,2363.690364,436.3690364
2410,2320.734595,432.0734595
2411,2298.481871,429.8481871
2412,2264.160372,426.4160372
2413,2224.082566,422.4082566
2414,2194.241385,419.4241385
2415,2200.882418,420.0882418
2416,2267.824673,426.7824673
2417,2391.536305,439.1536305
2418,2584.742739,458.4742739
2419,2547.948661,454.7948661
2420,2385.854529,438.5854529
2421,2200.797104,420.0797104
2422,2058.036603,405.8036603
2423,1972.651933,397.2651933
2424,1940.213352,394.0213352
2425,1923.903308,392.3903308
2426,1916.0591,391.60591
2427,1939.247415,393.9247415
2428,2074.674638,407.4674638
2429,2344.009369,434.4009369
2430,2540.432158,454.0432158
2431,2494.916303,449.4916303
2432,2519.176673,451.9176673
2433,2488.790685,448.8790685
2434,2473.145021,447.3145021
2435,2451.52614,445.152614
2436,2450.579002,445.0579002
2437,2424.696046,442.4696046
2438,2422.542966,442.2542966
2439,2481.579079,448.1579079
2440,2567.188295,456.7188295
2441,2677.783812,467.7783812
2442,2818.668933,481.8668933
2443,2763.909206,476.3909206
2444,2580.020411,458.0020411
2445,2388.391903,438.8391903
2446,2205.84103,420.584103
2447,2100.007157,410.0007157
2448,2052.436896,405.2436896
2449,2019.839998,401.9839998
2450,2021.021225,402.1021225
2451,2037.325733,403.7325733
2452,2147.807021,414.7807021
2453,2370.900347,437.0900347
2454,2559.62589,455.962589
2455,2525.020202,452.5020202
2456,2536.97074,453.697074
2457,2504.895173,450.4895173
2458,2479.657988,447.9657988
2459,2469.077721,446.9077721
2460,2463.856583,446.3856583
2461,2449.296526,444.9296526
2462,2464.720029,446.4720029
2463,2531.088944,453.1088944
2464,2618.678703,461.8678703
2465,2709.191945,470.9191945
2466,2850.338066,485.0338066
2467,2773.353671,477.3353671
2468,2571.485294,457.1485294
2469,2404.040621,440.4040621
2470,2239.305477,423.9305477
2471,2132.437244,413.2437244
2472,2095.753388,409.5753388
2473,2061.29008,406.129008
2474,2055.371448,405.5371448
2475,2070.632531,407.0632531
2476,2159.330799,415.9330799
2477,2385.855006,438.5855006
2478,2530.494895,453.0494895
2479,2475.780593,447.5780593
2480,2477.729454,447.7729454
2481,2459.743287,445.9743287
2482,2431.341469,443.1341469
2483,2428.856008,442.8856008
2484,2412.711534,441.2711534
2485,2439.808163,443.9808163
2486,2464.072731,446.4072731
2487,2517.543302,451.7543302
2488,2580.266524,458.0266524
2489,2655.603519,465.5603519
2490,2865.472514,486.5472514
2491,2761.69486,476.169486
2492,2560.152375,456.0152375
2493,2392.936541,439.2936541
2494,2256.443562,425.6443562
2495,2143.76711,414.376711
2496,2061.778584,406.1778584
2497,2033.373235,403.3373235
2498,2033.124737,403.3124737
2499,2051.20118,405.120118
2500,2149.124903,414.9124903
2501,2386.812641,438.6812641
2502,2546.507963,454.6507963
2503,2502.315237,450.2315237
2504,2475.558051,447.5558051
2505,2436.412114,443.6412114
2506,2407.265946,440.7265946
2507,2398.098704,439.8098704
2508,2366.262379,436.6262379
2509,2350.312582,435.0312582
2510,2363.583673,436.3583673
2511,2415.952319,441.5952319
2512,2496.294973,449.6294973
2513,2589.902038,458.9902038
2514,2816.819605,481.6819605
2515,2681.918294,468.1918294
2516,2481.254523,448.1254523
2517,2309.525067,430.9525067
2518,2157.779784,415.7779784
2519,2012.291335,401.2291335
2520,2000.519345,400.0519345
2521,1968.496551,396.8496551
2522,1965.745796,396.5745796
2523,1984.831788,398.4831788
2524,2090.89994,409.089994
2525,2304.776114,430.4776114
2526,2482.66707,448.266707
2527,2444.517608,444.4517608
2528,2446.077976,444.6077976
2529,2401.831046,440.1831046
2530,2388.727433,438.8727433
2531,2370.941954,437.0941954
2532,2348.042219,434.8042219
2533,2318.079556,431.8079556
2534,2309.588241,430.9588241
2535,2334.810921,433.4810921
2536,2391.71304,439.171304
2537,2482.770516,448.2770516
2538,2676.767965,467.6767965
2539,2563.906666,456.3906666
2540,2410.728891,441.0728891
2541,2269.275869,426.9275869
2542,2135.640908,413.5640908
2543,2048.092469,404.8092469
2544,2062.618268,406.2618268
2545,2032.82003,403.282003
2546,2008.67723,400.867723
2547,2025.937656,402.5937656
2548,2040.541421,404.0541421
2549,2100.917841,410.0917841
2550,2207.25978,420.725978
2551,2315.294065,431.5294065
2552,2388.619121,438.8619121
2553,2388.047212,438.8047212
2554,2368.323369,436.8323369
2555,2352.66301,435.266301
2556,2318.924966,431.8924966
2557,2299.305428,429.9305428
2558,2287.775542,428.7775542
2559,2296.216185,429.6216185
2560,2358.290391,435.8290391
2561,2478.567706,447.8567706
2562,2689.720418,468.9720418
2563,2620.43451,462.043451
2564,2441.775251,444.1775251
2565,2292.496439,429.2496439
2566,2174.533193,417.4533193
2567,2089.789523,408.9789523
2568,2044.517204,404.4517204
2569,2001.380596,400.1380596
2570,1980.110415,398.0110415
2571,1977.886812,397.7886812
2572,1988.672825,398.8672825
2573,2040.552872,404.0552872
2574,2127.795936,412.7795936
2575,2278.10281,427.810281
2576,2392.345642,439.2345642
2577,2411.30853,441.130853
2578,2396.440903,439.6440903
2579,2378.438513,437.8438513
2580,2338.657683,433.8657683
2581,2290.562656,429.0562656
2582,2267.911514,426.7911514
2583,2277.400735,427.7400735
2584,2360.059749,436.0059749
2585,2515.737012,451.5737012
2586,2716.9955,471.69955
2587,2626.05149,462.605149
2588,2449.926837,444.9926837
2589,2264.733426,426.4733426
2590,2132.577717,413.2577717
2591,2031.523716,403.1523716
2592,1986.341196,398.6341196
2593,1953.256558,395.3256558
2594,1925.596514,392.5596514
2595,1927.510925,392.7510925
2596,2041.043666,404.1043666
2597,2292.617443,429.2617443
2598,2481.243931,448.1243931
2599,2459.217375,445.9217375
2600,2482.063002,448.2063002
2601,2454.685429,445.4685429
2602,2445.936358,444.5936358
2603,2432.136301,443.2136301
2604,2423.088059,442.3088059
2605,2420.063231,442.0063231
2606,2432.91596,443.291596
2607,2482.741505,448.2741505
2608,2546.209555,454.6209555
2609,2639.826926,463.9826926
2610,2814.701166,481.4701166
2611,2694.503248,469.4503248
2612,2487.832382,448.7832382
2613,2311.325725,431.1325725
2614,2173.617452,417.3617452
2615,2054.134396,405.4134396
2616,2034.9775,403.49775
2617,2009.481892,400.9481892
2618,2001.302726,400.1302726
2619,2036.853357,403.6853357
2620,2150.396119,415.0396119
2621,2367.564991,436.7564991
2622,2590.403711,459.0403711
2623,2516.002211,451.6002211
2624,2528.641941,452.8641941
2625,2475.698714,447.5698714
2626,2443.316533,444.3316533
2627,2441.916678,444.1916678
2628,2425.697006,442.5697006
2629,2417.237277,441.7237277
2630,2438.489232,443.8489232
2631,2506.635139,450.6635139
2632,2598.168617,459.8168617
2633,2722.801907,472.2801907
2634,2874.350605,487.4350605
2635,2750.047024,475.0047024
2636,2558.856442,455.8856442
2637,2358.45119,435.845119
2638,2188.468188,418.8468188
2639,2088.605815,408.8605815
2640,2109.553159,410.9553159
2641,2079.283023,407.9283023
2642,2064.908671,406.4908671
2643,2087.701144,408.7701144
2644,2198.222703,419.8222703
2645,2432.349776,443.2349776
2646,2641.071709,464.1071709
2647,2598.242289,459.8242289
2648,2586.429455,458.6429455
2649,2526.703864,452.6703864
2650,2504.851467,450.4851467
2651,2482.229335,448.2229335
2652,2454.328999,445.4328999
2653,2434.648196,443.4648196
2654,2441.815045,444.1815045
2655,2524.844993,452.4844993
2656,2604.276009,460.4276009
2657,2738.728229,473.8728229
2658,2898.432902,489.8432902
2659,2789.676311,478.9676311
2660,2590.981728,459.0981728
2661,2415.747909,441.5747909
2662,2247.141192,424.7141192
2663,2129.232054,412.9232054
2664,2053.777871,405.3777871
2665,2027.334171,402.7334171
2666,2027.770761,402.7770761
2667,2054.30302,405.430302
2668,2186.33219,418.633219
2669,2368.039371,436.8039371
2670,2547.668576,454.7668576
2671,2532.771843,453.2771843
2672,2563.567987,456.3567987
2673,2528.077571,452.8077571
2674,2487.662327,448.7662327
2675,2468.137073,446.8137073
2676,2447.844089,444.7844089
2677,2426.59452,442.659452
2678,2446.874716,444.6874716
2679,2516.925205,451.6925205
2680,2593.407927,459.3407927
2681,2715.522069,471.5522069
2682,2888.845389,488.8845389
2683,2774.042004,477.4042004
2684,2612.822291,461.2822291
2685,2439.37749,443.937749
2686,2270.351646,427.0351646
2687,2166.071652,416.6071652
2688,2074.803277,407.4803277
2689,2058.478346,405.8478346
2690,2052.67776,405.267776
2691,2083.551202,408.3551202
2692,2196.051873,419.6051873
2693,2412.480499,441.2480499
2694,2580.65225,458.065225
2695,2581.379995,458.1379995
2696,2590.436157,459.0436157
2697,2556.209515,455.6209515
2698,2542.324143,454.2324143
2699,2512.976905,451.2976905
2700,2474.651757,447.4651757
2701,2422.513573,442.2513573
2702,2414.264554,441.4264554
2703,2431.262453,443.1262453
2704,2490.098546,449.0098546
2705,2606.845066,460.6845066
2706,2753.54461,475.354461
2707,2653.847617,465.3847617
2708,2531.720878,453.1720878
2709,2404.804915,440.4804915
2710,2272.101059,427.2101059
2711,2170.429344,417.0429344
2712,2101.419132,410.1419132
2713,2064.800263,406.4800263
2714,2046.596517,404.6596517
2715,2057.784669,405.7784669
2716,2089.860618,408.9860618
2717,2135.895704,413.5895704
2718,2251.279873,425.1279873
2719,2411.779952,441.1779952
2720,2505.46651,450.546651
2721,2502.277543,450.2277543
2722,2433.180681,443.3180681
2723,2384.15493,438.415493
2724,2343.776903,434.3776903
2725,2301.31231,430.131231
2726,2272.146388,427.2146388
2727,2277.162639,427.7162639
2728,2350.700312,435.0700312
2729,2524.558609,452.4558609
2730,2689.44749,468.944749
2731,2590.525861,459.0525861
2732,2431.052031,443.1052031
2733,2290.419034,429.0419034
2734,2167.145424,416.7145424
2735,2079.227769,407.9227769
2736,2030.275212,403.0275212
2737,1988.482634,398.8482634
2738,1960.03291,396.003291
2739,1956.580176,395.6580176
2740,1975.065344,397.5065344
2741,1996.178163,399.6178163
2742,2088.275057,408.8275057
2743,2261.044886,426.1044886
2744,2358.595765,435.8595765
2745,2383.202162,438.3202162
2746,2347.746578,434.7746578
2747,2308.201841,430.8201841
2748,2294.42316,429.442316
2749,2258.721082,425.8721082
2750,2231.171736,423.1171736
2751,2240.237537,424.0237537
2752,2340.122144,434.0122144
2753,2506.894707,450.6894707
2754,2699.174903,469.9174903
2755,2600.501105,460.0501105
2756,2460.597953,446.0597953
2757,2287.87059,428.787059
2758,2151.100197,415.1100197
2759,2049.340973,404.9340973
2760,1974.960944,397.4960944
2761,1950.041348,395.0041348
2762,1934.095654,393.4095654
2763,1958.224331,395.8224331
2764,2007.892704,400.7892704
2765,2153.993906,415.3993906
2766,2310.419145,431.0419145
2767,2438.976972,443.8976972
2768,2547.95954,454.795954
2769,2551.476689,455.1476689
2770,2537.934578,453.7934578
2771,2491.925162,449.1925162
2772,2437.17326,443.717326
2773,2402.554784,440.2554784
2774,2401.533402,440.1533402
2775,2432.316281,443.2316281
2776,2539.364112,453.9364112
2777,2688.296228,468.8296228
2778,2826.271323,482.6271323
2779,2698.289031,469.8289031
2780,2542.258583,454.2258583
2781,2355.990254,435.5990254
2782,2195.704319,419.5704319
2783,2097.161832,409.7161832
2784,2012.347925,401.2347925
2785,1976.840523,397.6840523
2786,1967.589112,396.7589112
2787,1984.977891,398.4977891
2788,2029.113835,402.9113835
2789,2090.428996,409.0428996
2790,2185.797975,418.5797975
2791,2325.419515,432.5419515
2792,2437.305143,443.7305143
2793,2460.842062,446.0842062
2794,2436.070667,443.6070667
2795,2386.09024,438.609024
2796,2347.139933,434.7139933
2797,2307.852474,430.7852474
2798,2287.30622,428.730622
2799,2307.95821,430.795821
2800,2421.696125,442.1696125
2801,2578.997598,457.8997598
2802,2762.098622,476.2098622
2803,2652.189339,465.2189339
2804,2505.973527,450.5973527
2805,2341.603496,434.1603496
2806,2182.275578,418.2275578
2807,2075.736577,407.5736577
2808,2010.9203,401.09203
2809,1963.293259,396.3293259
2810,1956.243215,395.6243215
2811,1989.574634,398.9574634
2812,2071.584154,407.1584154
2813,2232.354393,423.2354393
2814,2367.468417,436.7468417
2815,2456.333973,445.6333973
2816,2549.180752,454.9180752
2817,2537.1574,453.71574
2818,2517.549886,451.7549886
2819,2485.354269,448.5354269
2820,2451.644091,445.1644091
