,Spl-Tis Abay I,Spl-Fincha,Trns-Blue Nile River 2,Spl-Grand Renaissance Dam,Spl-Tekeze,Spl-Gibgel Gibe I,Spl-Gibgel Gibe II,Spl-Gibgel Gibe III,Spl-Koka,Spl-Awash II,Spl-Melka Wakena,Spl-Genaledawa III,Gen-Awash II,Gen-Fincha,Gen-Genaledawa III,Gen-Gibgel Gibe I,Gen-Gibgel Gibe II,Gen-Gibgel Gibe III,Gen-Grand Renaissance Dam,Gen-Koka,Gen-Melka Wakena,Gen-Tekeze/ TK5,Gen-Tana Beles,Gen-Tis Abay I & II
3096,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.183,0.0,0.0,0.0,0.0,-0.021,-0.002,-0.021,-0.32399999999999995,-0.183,-0.0,0.0,-0.022000000000000002,-0.002,-0.049,-0.0,0.0,-0.001
3097,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.134,0.0,0.0,0.0,0.0,-0.027,-0.002,-0.014,-0.225,-0.134,-0.0,0.0,-0.015,-0.002,-0.023,-0.0,0.0,-0.001
3098,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.10399999999999998,0.0,0.0,0.0,0.0,-0.036,-0.002,-0.011,-0.15599999999999997,-0.104,-0.0,0.0,-0.012,-0.002,-0.023,-0.0,0.0,-0.001
3099,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.036,-0.002,-0.011,-0.132,-0.1,-0.0,0.0,-0.012,-0.002,-0.015,-0.0,0.0,-0.001
3100,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.124,0.0,0.0,0.0,0.0,-0.033,-0.002,-0.009,-0.151,-0.124,-0.0,0.0,-0.009999999999999998,-0.002,-0.009,-0.0,0.0,-0.001
3101,0.0,0.0,0.0,0.0,0.0,0.0,-0.162,0.0,0.0,0.0,0.0,-0.027,-0.003,-0.006,0.0,-0.162,-0.0,-0.194,-0.006,-0.003,-0.007,-0.0,0.0,0.0
3102,0.0,0.0,0.0,0.0,0.0,0.0,-0.176,0.0,0.0,0.0,0.0,-0.021,-0.002,-0.002,0.0,-0.176,-0.0,-0.216,-0.002,-0.002,-0.004,-0.0,0.0,0.0
3103,0.0,0.0,0.0,0.0,0.0,0.0,-0.158,0.0,0.0,0.0,0.0,-0.032,-0.002,-0.001,0.0,-0.158,-0.0,-0.20299999999999999,-0.001,-0.002,-0.004,-0.0,0.0,0.0
3104,0.0,0.0,0.0,0.0,0.0,0.0,-0.124,0.0,0.0,0.0,0.0,-0.062,-0.001,-0.001,0.0,-0.124,-0.0,-0.165,-0.001,-0.001,-0.006,-0.0,0.0,0.0
3105,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.0,0.0,0.0,0.0,-0.057,-0.0,-0.0,0.0,-0.096,-0.0,-0.132,-0.0,-0.0,-0.01,-0.0,0.0,0.0
3106,0.0,0.0,0.0,0.0,0.0,0.0,-0.064,0.0,0.0,0.0,0.0,-0.046,-0.0,-0.0,0.0,-0.064,-0.0,-0.08900000000000001,-0.0,-0.0,-0.039,-0.0,0.0,0.0
3107,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,0.0,0.0,0.0,0.0,-0.036,-0.0,-0.0,0.0,-0.025,-0.0,-0.034999999999999996,-0.0,-0.0,-0.082,-0.0,0.0,0.0
3108,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,-0.034,-0.0,-0.0,0.0,-0.008,-0.0,-0.011000000000000003,-0.0,-0.0,-0.143,-0.0,0.0,0.0
3109,0.0,0.0,0.0,0.0,0.0,0.0,-0.005999999999999998,0.0,0.0,0.0,0.0,-0.033,-0.0,-0.0,0.0,-0.006,-0.0,-0.008,-0.0,-0.0,-0.204,-0.0,0.0,0.0
3110,0.0,0.0,0.0,0.0,0.0,0.0,-0.002999999999999999,0.0,0.0,0.0,0.0,-0.026,-0.001,-0.0,0.0,-0.003,-0.0,-0.004,-0.0,-0.001,-0.257,-0.0,0.0,0.0
3111,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,-0.023,-0.001,-0.0,0.0,-0.001,-0.0,-0.0010000000000000009,-0.0,-0.001,-0.291,-0.0,0.0,0.0
3112,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.016,-0.001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.001,-0.307,-0.0,0.0,0.0
3113,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.015,-0.001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.001,-0.335,-0.0,0.0,0.0
3114,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.019,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.364,-0.0,0.0,0.0
3115,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.03,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.392,-0.0,0.0,0.0
3116,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.043,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.001,-0.0,-0.394,-0.0,0.0,-0.001
3117,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.053,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.383,-0.0,0.0,0.0
3118,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.052,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.314,-0.0,0.0,0.0
3119,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.048,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.201,-0.0,0.0,0.0
3120,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.078,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.125,-0.0,0.0,0.0
3121,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,-0.127,-0.0,-0.0,-0.0010000000000000009,-0.001,-0.0,0.0,-0.0,-0.0,-0.086,-0.0,0.0,0.0
3122,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.153,-0.0,-0.0,-0.0020000000000000018,-0.002,-0.0,0.0,-0.0,-0.0,-0.057,-0.0,0.0,0.0
3123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.0,0.0,0.0,0.0,-0.138,-0.0,-0.0,-0.0030000000000000027,-0.003,-0.0,0.0,-0.0,-0.0,-0.041,-0.0,0.0,0.0
3124,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040000000000000036,0.0,0.0,0.0,0.0,-0.158,-0.001,-0.0,-0.0040000000000000036,-0.004,-0.0,0.0,-0.0,-0.001,-0.065,-0.0,0.0,0.0
3125,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000005,0.0,0.0,0.0,0.0,-0.18,-0.002,-0.0,0.0,-0.006,-0.0,-0.007000000000000006,-0.0,-0.002,-0.119,-0.0,0.0,0.0
3126,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000005,0.0,0.0,0.0,0.0,-0.118,-0.002,-0.0,0.0,-0.006,-0.0,-0.008000000000000007,-0.0,-0.002,-0.111,-0.0,0.0,0.0
3127,0.0,0.0,0.0,0.0,0.0,0.0,-0.008999999999999994,0.0,0.0,0.0,0.0,-0.115,-0.002,-0.0,0.0,-0.009,-0.0,-0.010999999999999996,-0.0,-0.002,-0.121,-0.0,0.0,0.0
3128,0.0,0.0,0.0,0.0,0.0,0.0,-0.02099999999999999,0.0,0.0,0.0,0.0,-0.134,-0.002,-0.002,0.0,-0.021,-0.0,-0.024999999999999994,-0.002,-0.002,-0.098,-0.0,0.0,0.0
3129,0.0,0.0,0.0,0.0,0.0,0.0,-0.01899999999999999,0.0,0.0,0.0,0.0,-0.165,-0.001,-0.001,0.0,-0.019,-0.0,-0.022999999999999993,-0.001,-0.001,-0.073,-0.0,0.0,0.0
3130,0.0,0.0,0.0,0.0,0.0,0.0,-0.01100000000000001,0.0,0.0,0.0,0.0,-0.136,-0.0,-0.001,0.0,-0.011,-0.0,-0.013000000000000012,-0.001,-0.0,-0.1,-0.0,0.0,0.0
3131,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000005,0.0,0.0,0.0,0.0,-0.103,-0.0,-0.0,0.0,-0.006,-0.0,-0.007000000000000006,-0.0,-0.0,-0.129,-0.0,0.0,0.0
3132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.0,0.0,0.0,0.0,-0.082,-0.0,-0.0,0.0,-0.003,-0.0,-0.0030000000000000027,-0.0,-0.0,-0.171,-0.0,0.0,0.0
3133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.0,0.0,0.0,0.0,-0.073,-0.0,-0.0,0.0,-0.003,-0.0,-0.0030000000000000027,-0.0,-0.0,-0.192,-0.0,0.0,0.0
3134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.064,-0.0,-0.0,0.0,-0.002,-0.0,-0.0020000000000000018,-0.0,-0.0,-0.173,-0.0,0.0,0.0
3135,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.049,-0.0,-0.0,0.0,-0.002,-0.0,-0.0020000000000000018,-0.0,-0.0,-0.159,-0.0,0.0,0.0
3136,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,-0.031,-0.0,-0.0,0.0,-0.001,-0.0,-0.0010000000000000009,-0.0,-0.0,-0.139,-0.0,0.0,0.0
3137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,-0.028,-0.0,-0.0,0.0,-0.001,-0.0,-0.0010000000000000009,-0.0,-0.0,-0.159,-0.0,0.0,0.0
3138,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,-0.028,-0.0,-0.0,0.0,-0.002,-0.0,-0.0019999999999999983,-0.0,-0.0,-0.202,-0.0,0.0,0.0
3139,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.032,-0.0,-0.0,0.0,-0.002,-0.0,-0.0020000000000000018,-0.0,-0.0,-0.26,-0.0,0.0,0.0
3140,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.0,0.0,0.0,0.0,-0.038,-0.0,-0.0,0.0,-0.003,-0.0,-0.0030000000000000027,-0.0,-0.0,-0.278,-0.0,0.0,0.0
3141,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049999999999999975,0.0,0.0,0.0,0.0,-0.043,-0.0,-0.0,0.0,-0.005,-0.0,-0.005999999999999998,-0.0,-0.0,-0.281,-0.0,0.0,0.0
3142,0.0,0.0,0.0,0.0,0.0,0.0,-0.009000000000000001,0.0,0.0,0.0,0.0,-0.044,-0.0,-0.0,-0.012999999999999998,-0.009,-0.0,0.0,-0.0,-0.0,-0.26,-0.0,0.0,0.0
3143,0.0,0.0,0.0,0.0,0.0,0.0,-0.006999999999999999,0.0,0.0,0.0,0.0,-0.045,-0.0,-0.0,-0.009000000000000001,-0.007,-0.0,0.0,-0.0,-0.0,-0.203,-0.0,0.0,0.0
3144,0.0,0.0,0.0,0.0,0.0,0.0,-0.008999999999999994,0.0,0.0,0.0,0.0,-0.059,-0.001,-0.0,-0.009999999999999995,-0.009,-0.0,0.0,-0.0,-0.001,-0.16,-0.0,0.0,0.0
3145,0.0,0.0,0.0,0.0,0.0,0.0,-0.012999999999999998,0.0,0.0,0.0,0.0,-0.087,-0.001,-0.0,-0.015,-0.013,-0.0,0.0,-0.0,-0.001,-0.123,-0.0,0.0,0.0
3146,0.0,0.0,0.0,0.0,0.0,0.0,-0.017999999999999988,0.0,0.0,0.0,0.0,-0.125,-0.001,-0.0,-0.02099999999999999,-0.018,-0.0,0.0,-0.0,-0.001,-0.099,-0.0,0.0,0.0
3147,0.0,0.0,0.0,0.0,0.0,0.0,-0.021999999999999992,0.0,0.0,0.0,0.0,-0.154,-0.001,-0.001,-0.026999999999999996,-0.022,-0.0,0.0,-0.001,-0.001,-0.07,-0.0,0.0,0.0
3148,0.0,0.0,0.0,0.0,0.0,0.0,-0.026999999999999996,0.0,0.0,0.0,0.0,-0.185,-0.001,-0.001,-0.034,-0.027,-0.0,0.0,-0.001,-0.001,-0.054,-0.0,0.0,0.0
3149,0.0,0.0,0.0,0.0,0.0,0.0,-0.035,0.0,0.0,0.0,0.0,-0.217,-0.002,-0.001,0.0,-0.035,-0.0,-0.04500000000000001,-0.001,-0.002,-0.065,-0.0,0.0,0.0
3150,0.0,0.0,0.0,0.0,0.0,0.0,-0.023999999999999994,0.0,0.0,0.0,0.0,-0.2,-0.002,-0.001,0.0,-0.024,-0.0,-0.028999999999999998,-0.001,-0.002,-0.061,-0.0,0.0,0.0
3151,0.0,0.0,0.0,0.0,0.0,0.0,-0.022999999999999993,0.0,0.0,0.0,0.0,-0.195,-0.002,-0.003,0.0,-0.023,-0.0,-0.026999999999999996,-0.003,-0.002,-0.094,-0.0,0.0,0.0
3152,0.0,0.0,0.0,0.0,0.0,0.0,-0.04000000000000001,0.0,0.0,0.0,0.0,-0.185,-0.003,-0.006,0.0,-0.04,-0.0,-0.05000000000000002,-0.006,-0.003,-0.132,-0.0,0.0,0.0
3153,0.0,0.0,0.0,0.0,0.0,0.0,-0.04100000000000001,0.0,0.0,0.0,0.0,-0.193,-0.002,-0.003,0.0,-0.041,-0.0,-0.05000000000000002,-0.003,-0.002,-0.151,-0.0,0.0,0.0
3154,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,0.0,-0.215,-0.002,-0.001,0.0,-0.032,-0.0,-0.037000000000000005,-0.001,-0.002,-0.192,-0.0,0.0,0.0
3155,0.0,0.0,0.0,0.0,0.0,0.0,-0.024999999999999994,0.0,0.0,0.0,0.0,-0.222,-0.003,-0.001,0.0,-0.025,-0.0,-0.028999999999999998,-0.001,-0.003,-0.26,-0.0,0.0,0.0
3156,0.0,0.0,0.0,0.0,0.0,0.0,-0.026999999999999996,0.0,0.0,0.0,0.0,-0.207,-0.003,-0.001,0.0,-0.027,-0.0,-0.03,-0.001,-0.003,-0.342,-0.0,0.0,0.0
3157,0.0,0.0,0.0,0.0,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,-0.186,-0.005,-0.002,0.0,-0.031,-0.0,-0.035,-0.002,-0.005,-0.394,-0.0,0.0,0.0
3158,0.0,0.0,0.0,0.0,0.0,0.0,-0.028999999999999998,0.0,0.0,0.0,0.0,-0.152,-0.006,-0.002,0.0,-0.029,-0.0,-0.033,-0.002,-0.006,-0.495,-0.0,0.0,0.0
3159,0.0,0.0,0.0,0.0,0.0,0.0,-0.023999999999999994,0.0,0.0,0.0,0.0,-0.16,-0.007,-0.002,0.0,-0.024,-0.0,-0.027999999999999997,-0.002,-0.007,-0.626,-0.0,0.0,0.0
3160,0.0,0.0,0.0,0.0,0.0,0.0,-0.023999999999999994,0.0,0.0,0.0,0.0,-0.178,-0.008,-0.001,0.0,-0.024,-0.0,-0.027999999999999997,-0.001,-0.008,-0.759,-0.0,0.0,0.0
3161,0.0,0.0,0.0,0.0,0.0,0.0,-0.023999999999999994,0.0,0.0,0.0,0.0,-0.198,-0.008,-0.001,0.0,-0.024,-0.0,-0.028999999999999998,-0.001,-0.008,-0.878,-0.0,0.0,0.0
3162,0.0,0.0,0.0,0.0,0.0,0.0,-0.026999999999999996,0.0,0.0,0.0,0.0,-0.228,-0.007,-0.001,0.0,-0.027,-0.0,-0.033,-0.001,-0.007,-0.959,-0.0,0.0,0.0
3163,0.0,0.0,0.0,0.0,0.0,0.0,-0.027000000000000024,0.0,0.0,0.0,0.0,-0.252,-0.005,-0.001,0.0,-0.027,-0.0,-0.03200000000000003,-0.001,-0.005,-1.007,-0.0,0.0,0.0
3164,0.0,0.0,0.0,0.0,0.0,0.0,-0.029000000000000026,0.0,0.0,0.0,0.0,-0.292,-0.002,-0.0,0.0,-0.029,-0.0,-0.03300000000000003,-0.0,-0.002,-1.029,-0.0,0.0,0.0
3165,0.0,0.0,0.0,0.0,0.0,0.0,-0.029000000000000026,0.0,0.0,0.0,0.0,-0.361,-0.002,-0.0,0.0,-0.029,-0.0,-0.03200000000000003,-0.0,-0.002,-1.086,-0.0,0.0,0.0
3166,0.0,0.0,0.0,0.0,0.0,0.0,-0.040000000000000036,0.0,0.0,0.0,0.0,-0.49,-0.004,-0.0,-0.04500000000000004,-0.04,-0.0,0.0,-0.0,-0.004,-1.261,-0.0,0.0,0.0
3167,0.0,0.0,0.0,0.0,0.0,0.0,-0.038000000000000034,0.0,0.0,0.0,0.0,-0.624,-0.006,-0.0,-0.04200000000000004,-0.038,-0.0,0.0,-0.0,-0.006,-1.37,-0.0,0.0,0.0
3168,0.0,0.0,0.0,0.0,0.0,0.0,-0.04500000000000004,0.0,0.0,0.0,0.0,-0.765,-0.008,-0.0,-0.05500000000000005,-0.045,-0.0,0.0,-0.0,-0.008,-1.338,-0.0,0.0,0.0
3169,0.0,0.0,0.0,0.0,0.0,0.0,-0.052000000000000046,0.0,0.0,0.0,0.0,-0.944,-0.009,-0.0,-0.07000000000000006,-0.052,-0.0,0.0,-0.0,-0.009,-1.251,-0.0,0.0,0.0
3170,0.0,0.0,0.0,0.0,0.0,0.0,-0.038999999999999924,0.0,0.0,0.0,0.0,-1.231,-0.01,-0.001,-0.05499999999999994,-0.039,-0.0,0.0,-0.001,-0.01,-1.154,-0.0,0.0,0.0
3171,0.0,0.0,0.0,0.0,0.0,0.0,-0.04800000000000004,0.0,0.0,0.0,0.0,-1.464,-0.009,-0.0,-0.06499999999999995,-0.048,-0.0,0.0,-0.0,-0.009,-1.027,-0.0,0.0,0.0
3172,0.0,0.0,0.0,0.0,0.0,0.0,-0.03499999999999992,0.0,0.0,0.0,0.0,-1.671,-0.011,-0.0,-0.04399999999999982,-0.035,-0.0,0.0,-0.0,-0.011,-0.873,-0.0,0.0,0.0
3173,0.0,0.0,0.0,0.0,0.0,0.0,-0.02499999999999991,0.0,0.0,0.0,0.0,-1.96,-0.014,-0.0,0.0,-0.025,-0.0,-0.030999999999999917,-0.0,-0.014,-0.769,-0.0,0.0,0.0
3174,0.0,0.0,0.0,0.0,0.0,0.0,-0.016999999999999904,0.0,0.0,0.0,0.0,-2.377,-0.01,-0.0,0.0,-0.017,-0.0,-0.022999999999999687,-0.0,-0.01,-0.643,-0.0,0.0,0.0
3175,0.0,0.0,0.0,0.0,0.0,0.0,-0.005999999999999783,0.0,0.0,0.0,0.0,-2.835,-0.004,-0.0,0.0,-0.006,-0.0,-0.006999999999999673,-0.0,-0.004,-0.523,-0.0,0.0,0.0
3176,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999999999999893,0.0,0.0,0.0,0.0,-2.938,-0.0,-0.002,0.0,-0.005,-0.0,-0.008000000000000007,-0.002,-0.0,-0.423,-0.0,0.0,0.0
3177,0.0,0.0,0.0,0.0,0.0,0.0,-0.007000000000000117,0.0,0.0,0.0,0.0,-2.363,-0.0,-0.001,0.0,-0.007,-0.0,-0.0129999999999999,-0.001,-0.0,-0.172,-0.0,0.0,0.0
3178,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999999999999893,0.0,0.0,0.0,0.0,-1.505,-0.0,-0.001,0.0,-0.005,-0.0,-0.010999999999999899,-0.001,-0.0,-0.062,-0.0,0.0,0.0
3179,0.0,0.0,0.0,0.0,0.0,0.0,-0.009000000000000008,0.0,0.0,0.0,0.0,-0.72,-0.0,-0.001,0.0,-0.009,-0.0,-0.017000000000000015,-0.001,-0.0,-0.05,-0.0,0.0,0.0
3180,0.0,0.0,0.0,0.0,0.0,0.0,-0.01200000000000001,0.0,0.0,0.0,0.0,-0.269,-0.0,-0.001,0.0,-0.012,-0.0,-0.020000000000000018,-0.001,-0.0,-0.04,-0.0,0.0,0.0
3181,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,-0.112,-0.0,-0.001,0.0,-0.016,-0.0,-0.02700000000000001,-0.001,-0.0,-0.027,-0.0,0.0,0.0
3182,0.0,0.0,0.0,0.0,0.0,0.0,-0.018999999999999996,0.0,0.0,0.0,0.0,-0.056,-0.0,-0.001,0.0,-0.019,-0.0,-0.032999999999999995,-0.001,-0.0,-0.026,-0.0,0.0,0.0
3183,0.0,0.0,0.0,0.0,0.0,0.0,-0.022,0.0,0.0,0.0,0.0,-0.025,-0.0,-0.001,0.0,-0.022,-0.0,-0.034999999999999996,-0.001,-0.0,-0.045,-0.0,0.0,0.0
3184,0.0,0.0,0.0,0.0,0.0,0.0,-0.027000000000000003,0.0,0.0,0.0,0.0,-0.013,-0.0,-0.001,0.0,-0.027,-0.0,-0.043000000000000003,-0.001,-0.0,-0.063,-0.0,0.0,0.0
3185,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.0,0.0,0.0,0.0,-0.006,-0.0,-0.001,0.0,-0.036,-0.0,-0.059000000000000004,-0.001,-0.0,-0.072,-0.0,0.0,0.0
3186,0.0,0.0,0.0,0.0,0.0,0.0,-0.046,0.0,0.0,0.0,0.0,-0.005,-0.0,-0.001,0.0,-0.046,-0.0,-0.07799999999999999,-0.001,-0.0,-0.078,-0.0,0.0,0.0
3187,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.0,0.0,0.0,0.0,-0.008,-0.0,-0.004,0.0,-0.048,-0.0,-0.094,-0.004,-0.0,-0.066,-0.0,0.0,0.0
3188,0.0,0.0,0.0,0.0,0.0,0.0,-0.052,0.0,0.0,0.0,0.0,-0.008,-0.0,-0.01,0.0,-0.052,-0.0,-0.11099999999999999,-0.01,-0.0,-0.02,-0.0,0.0,0.0
3189,0.0,0.0,0.0,0.0,0.0,0.0,-0.051,0.0,0.0,0.0,0.0,-0.005,-0.0,-0.016,0.0,-0.051,-0.0,-0.11399999999999999,-0.016,-0.0,-0.005,-0.0,0.0,0.0
3190,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,-0.008,-0.0,-0.015,0.0,-0.04,-0.0,-0.092,-0.015,-0.0,-0.004,-0.0,0.0,0.0
3191,0.0,0.0,0.0,0.0,0.0,0.0,-0.028999999999999998,0.0,0.0,0.0,0.0,-0.009,-0.001,-0.01,-0.067,-0.029,-0.0,0.0,-0.01,-0.001,-0.009,-0.0,0.0,0.0
3192,0.0,0.0,0.0,0.0,0.0,0.0,-0.021000000000000005,0.0,0.0,0.0,0.0,-0.006,-0.001,-0.005,-0.045000000000000005,-0.021,-0.0,0.0,-0.005,-0.001,-0.009,-0.0,0.0,0.0
3193,0.0,0.0,0.0,0.0,0.0,0.0,-0.018999999999999996,0.0,0.0,0.0,0.0,-0.01,-0.001,-0.003,-0.038,-0.019,-0.0,0.0,-0.003,-0.001,-0.059,-0.0,0.0,0.0
3194,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,-0.045,-0.001,-0.001,-0.033,-0.016,-0.0,0.0,-0.001,-0.001,-0.284,-0.0,0.0,0.0
3195,0.0,0.0,0.0,0.0,0.0,0.0,-0.01100000000000001,0.0,0.0,0.0,0.0,-0.164,-0.001,-0.0,-0.02200000000000002,-0.011,-0.0,0.0,-0.0,-0.001,-0.979,-0.0,0.0,0.0
3196,0.0,0.0,0.0,0.0,0.0,0.0,-0.007000000000000006,0.0,0.0,0.0,0.0,-0.258,-0.003,-0.0,-0.013000000000000012,-0.007,-0.0,0.0,-0.0,-0.003,-1.42,-0.0,0.0,0.0
3197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,0.0,0.0,-0.213,-0.004,-0.0,0.0,-0.005,-0.0,-0.008000000000000007,-0.0,-0.004,-1.14,-0.0,0.0,0.0
3198,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000005,0.0,0.0,0.0,0.0,-0.134,-0.004,-0.0,0.0,-0.006,-0.0,-0.009000000000000008,-0.0,-0.004,-0.717,-0.0,0.0,0.0
3199,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999995,0.0,0.0,0.0,0.0,-0.069,-0.003,-0.0,0.0,-0.01,-0.0,-0.017999999999999988,-0.0,-0.003,-0.347,-0.0,0.0,0.0
3200,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,0.0,0.0,0.0,0.0,-0.029,-0.002,-0.0,0.0,-0.034,-0.0,-0.056999999999999995,-0.0,-0.002,-0.118,-0.0,0.0,0.0
3201,0.0,0.0,0.0,0.0,0.0,0.0,-0.044,0.0,0.0,0.0,0.0,-0.021,-0.001,-0.0,0.0,-0.044,-0.0,-0.072,-0.0,-0.001,-0.053,-0.0,0.0,0.0
3202,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,0.0,0.0,0.0,0.0,-0.02,-0.001,-0.0,0.0,-0.032,-0.0,-0.052000000000000005,-0.0,-0.001,-0.043,-0.0,0.0,0.0
3203,0.0,0.0,0.0,0.0,0.0,0.0,-0.039999999999999994,0.0,0.0,0.0,0.0,-0.018,-0.0,-0.002,0.0,-0.04,-0.0,-0.061,-0.002,-0.0,-0.052,-0.0,0.0,0.0
3204,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,0.0,0.0,0.0,0.0,-0.018,-0.0,-0.003,0.0,-0.045,-0.0,-0.065,-0.003,-0.0,-0.05,-0.0,0.0,0.0
3205,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,0.0,0.0,0.0,0.0,-0.019,-0.0,-0.004,0.0,-0.043,-0.0,-0.063,-0.004,-0.0,-0.063,-0.0,0.0,0.0
3206,0.0,0.0,0.0,0.0,0.0,0.0,-0.031,0.0,0.0,0.0,0.0,-0.023,-0.0,-0.005,0.0,-0.031,-0.0,-0.045000000000000005,-0.005,-0.0,-0.086,-0.0,0.0,0.0
3207,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000004,0.0,0.0,0.0,0.0,-0.045,-0.0,-0.005,0.0,-0.02,-0.0,-0.028999999999999998,-0.005,-0.0,-0.156,-0.0,0.0,0.0
3208,0.0,0.0,0.0,0.0,0.0,0.0,-0.008999999999999994,0.0,0.0,0.0,0.0,-0.105,-0.0,-0.001,0.0,-0.009,-0.0,-0.012999999999999998,-0.001,-0.0,-0.359,-0.0,0.0,0.0
3209,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,0.0,0.0,-0.3,-0.0,-0.0,0.0,-0.005,-0.0,-0.007000000000000006,-0.0,-0.0,-0.954,-0.0,0.0,0.0
3210,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040000000000000036,0.0,0.0,0.0,-0.1352000000000002,-0.642,-0.002,-0.0,0.0,-0.004,-0.0,-0.006000000000000005,-0.0,-0.002,-1.4868,-0.0,0.0,0.0
3211,0.0,0.0,0.0,0.0,0.0,0.0,-0.006000000000000005,0.0,0.0,0.0,-0.2732000000000001,-1.012,-0.006,-0.0,0.0,-0.006,-0.0,-0.008000000000000007,-0.0,-0.006,-1.4868,-0.0,0.0,0.0
