,Gen-Awash II,Gen-Fincha,Gen-Genaledawa III,Gen-Gibgel Gibe I,Gen-Gibgel Gibe II,Gen-Gibgel Gibe III,Gen-Grand Renaissance Dam,Gen-Koka,Gen-Melka Wakena,Gen-Tekeze/ TK5,Gen-Tana Beles,Gen-Tis Abay I & II
1831,-10.173410404624278,-0.049041135997657734,-5.5474649406688235,-0.4877014418999152,-0.0,0.0,-3.6239212513484347,-10.193965517241379,-1.9552058111380146,-6.379585326953748,0.0,-1.1675824175824174
1832,-9.659601798330122,-0.0,-5.043149946062568,-0.4877014418999152,-0.0,0.0,-14.858077130528585,-9.67911877394636,-2.2639225181598066,-12.360446570972888,0.0,-5.318986568986569
1833,-5.960179833012203,-0.049041135997657734,-4.034519956850054,-0.3901611535199322,-0.0,0.0,-22.105919633225454,-5.972222222222222,-1.749394673123487,-14.354066985645932,0.0,-7.783882783882783
1834,-2.055234425176622,-0.0,-2.5215749730312838,-0.1950805767599661,-0.0,0.0,-27.179409385113264,-2.0593869731800765,-0.3087167070217918,-16.347687400318982,0.0,-9.729853479853478
1835,-0.3082851637764933,-0.049041135997657734,-3.0258899676375406,-0.1950805767599661,-0.0,0.0,-32.25289913700107,-0.3089080459770115,-0.10290556900726394,-21.13237639553429,0.0,-11.416361416361415
1836,-0.0,-0.049041135997657734,-2.5215749730312838,-0.1950805767599661,-0.0,0.0,-32.97768338727076,-0.0,-0.0,-25.917065390749602,0.0,-11.675824175824173
1837,-0.0,-0.049041135997657734,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-26.092233009708732,-0.0,-0.0,-21.5311004784689,0.0,-9.21092796092796
1838,-0.0,-0.049041135997657734,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-20.293959007551237,-0.0,-0.10290556900726394,-19.138755980861244,0.0,-7.135225885225885
1839,-0.0,-0.049041135997657734,-2.017259978425027,-0.1950805767599661,-0.0,0.0,-12.32133225458468,-0.0,-0.10290556900726394,-15.550239234449762,0.0,-4.281135531135531
1840,-0.0,-0.09808227199531547,-2.017259978425027,-0.1950805767599661,-0.0,0.0,-11.234155879180149,-0.0,-0.10290556900726394,-9.170653907496012,0.0,-3.762210012210012
1841,-0.0,-0.09808227199531547,-2.5215749730312838,-0.2926208651399491,-0.0,0.0,-10.146979503775619,-0.0,-0.10290556900726394,-4.385964912280702,0.0,-3.3730158730158726
1842,-0.1027617212588311,-0.24520567998828868,-2.5215749730312838,-0.1950805767599661,-0.0,0.0,-8.697411003236244,-0.10296934865900383,-0.3087167070217918,-2.791068580542265,0.0,-2.4648962148962146
1843,-0.1027617212588311,-0.44137022397891956,-7.564724919093851,-0.8778625954198472,-0.0,0.0,-10.509371628910461,-0.10296934865900383,-0.5145278450363197,-2.3923444976076556,0.0,-2.5946275946275943
1844,-0.1027617212588311,-1.7164397599180208,-30.258899676375403,-3.1212892281594575,-0.0,0.0,-21.74352750809061,-0.10296934865900383,-0.5145278450363197,-2.3923444976076556,0.0,-3.2432844932844933
1845,-0.2055234425176622,-4.168496559800907,-60.013484358144545,-5.852417302798982,-0.0,0.0,-37.68878101402373,-0.20593869731800765,-0.5145278450363197,-4.385964912280702,0.0,-2.4648962148962146
1846,-0.3082851637764933,-9.563021519543259,-107.92340884573895,-8.095843935538593,-0.0,0.0,-78.63909115426104,-0.3089080459770115,-0.5145278450363197,-8.373205741626796,0.0,-2.8540903540903537
1847,-0.2055234425176622,-19.126043039086518,-193.6569579288026,-9.656488549618322,-0.0,0.0,-160.5397114347357,-0.20593869731800765,-0.6174334140435837,-17.54385964912281,0.0,-6.875763125763124
1848,-0.3082851637764933,-18.537549407114625,0.0,-10.046649703138252,-0.0,-289.9811218985976,-167.06276968716287,-0.3089080459770115,-0.6174334140435837,-25.917065390749602,0.0,-10.767704517704518
1849,-0.3082851637764933,-11.132337871468305,0.0,-7.70568278201866,-0.0,-278.38187702265367,-114.8783036677454,-0.3089080459770115,-0.8232445520581115,-29.106858054226475,0.0,-11.675824175824173
1850,-0.2055234425176622,-6.620553359683794,-225.42880258899677,-4.3893129770992365,-0.0,0.0,-84.79975728155338,-0.20593869731800765,-1.8523002421307506,-36.68261562998405,0.0,-12.843406593406593
1851,-0.2055234425176622,-2.403015663885229,-87.75080906148867,-1.5606446140797288,-0.0,0.0,-68.49211165048543,-0.20593869731800765,-2.161016949152543,-37.87878787878788,0.0,-18.162393162393162
1852,-0.1027617212588311,-0.5394524959742351,-21.685544768069036,-1.0729431721798133,-0.0,0.0,-51.82207389428263,-0.10296934865900383,-4.116222760290557,-33.89154704944179,0.0,-17.124542124542124
1853,-0.1027617212588311,-0.19616454399063094,-4.5388349514563116,-0.3901611535199322,-0.0,0.0,-48.92293689320388,-0.10296934865900383,-1.646489104116223,-29.904306220095695,0.0,-16.994810744810742
1854,-0.1027617212588311,-0.39232908798126187,-2.017259978425027,-0.1950805767599661,-0.0,0.0,-40.95031014023731,-0.10296934865900383,-0.41162227602905577,-27.511961722488042,0.0,-13.62179487179487
1855,-0.3082851637764933,-0.049041135997657734,-0.5043149946062567,-0.0,-0.0,0.0,-39.1383495145631,-0.3089080459770115,-0.41162227602905577,-29.505582137161085,0.0,-13.881257631257629
1856,-0.4110468850353244,-0.24520567998828868,-4.034519956850054,-0.4877014418999152,-0.0,0.0,-45.66140776699029,-0.4118773946360153,-0.41162227602905577,-29.904306220095695,0.0,-15.697496947496946
1857,-0.1027617212588311,-0.19616454399063094,-7.060409924487594,-0.7803223070398644,-0.0,0.0,-36.239212513484354,-0.10296934865900383,-0.20581113801452788,-25.518341307814993,0.0,-12.454212454212453
1858,-0.0,-0.0,-1.5129449838187703,-0.1950805767599661,-0.0,0.0,-24.280272384034518,-0.0,-0.0,-18.740031897926634,0.0,-8.692002442002442
1859,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-17.032429881337645,-0.0,-0.0,-16.347687400318982,0.0,-6.097374847374847
1860,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-15.22046925566343,-0.0,-0.0,-19.537480063795854,0.0,-5.448717948717949
1861,-0.0,-0.0,-0.5043149946062567,-0.09754028837998305,-0.0,0.0,-12.683724379719525,-0.0,-0.0,-15.94896331738437,0.0,-4.5405982905982905
1862,-0.0,-0.0,-0.5043149946062567,-0.09754028837998305,-0.0,0.0,-10.509371628910463,-0.0,-0.0,-24.322169059011166,0.0,-3.762210012210012
1863,-0.0,-0.0,-0.5043149946062567,-0.09754028837998305,-0.0,0.0,-6.523058252427183,-0.0,-0.0,-32.695374800637964,0.0,-2.335164835164835
1864,-0.0,-0.0,-0.5043149946062567,-0.09754028837998305,-0.0,0.0,-9.059803128371088,-0.0,-0.0,-36.68261562998405,0.0,-3.2432844932844933
1865,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-17.757214131607334,-0.0,-0.0,-24.322169059011166,0.0,-6.3568376068376065
1866,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-29.71615426105717,-0.0,-0.0,-22.32854864433812,0.0,-10.637973137973137
1867,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-18.119606256742177,-0.0,-0.0,-21.92982456140351,0.0,-6.486568986568987
1868,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-9.059803128371088,-0.0,-0.0,-20.33492822966507,0.0,-3.2432844932844933
1869,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-8.335018878101401,-0.0,-0.0,-13.556618819776716,0.0,-2.9838217338217334
1870,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-12.683724379719525,-0.0,-0.0,-4.784688995215311,0.0,-4.5405982905982905
1871,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-10.146979503775619,-0.0,-0.0,-1.1961722488038278,0.0,-3.632478632478632
1872,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-14.49568500539374,-0.0,-0.0,-0.7974481658692185,0.0,-5.189255189255189
1873,-0.0,-0.09808227199531547,0.0,-0.0,-0.0,0.0,-10.871763754045306,-0.0,-0.0,-0.39872408293460926,0.0,-3.632478632478632
1874,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-4.348705501618122,-0.0,-0.0,-0.39872408293460926,0.0,-1.5567765567765566
1875,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-2.8991370010787483,-0.0,-0.0,-0.0,0.0,-0.908119658119658
1876,-0.0,-0.49041135997657737,-0.5043149946062567,-0.0,-0.0,0.0,-5.073489751887809,-0.0,-0.0,-0.0,0.0,-0.5189255189255189
1877,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-1.0871763754045305,-0.0,-0.0,-0.0,0.0,-0.25946275946275943
1878,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-1.4495685005393741,-0.0,-0.0,-0.0,0.0,-0.38919413919413914
1879,-0.0,-1.814522031913336,0.0,-0.0,-0.0,0.0,-15.945253505933113,-0.0,-0.0,-0.0,0.0,-0.908119658119658
1880,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-6.523058252427183,-0.0,-0.0,-0.0,0.0,-2.335164835164835
1881,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-6.523058252427183,-0.0,-0.0,-0.0,0.0,-2.335164835164835
1882,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-6.523058252427183,-0.0,-0.0,-0.39872408293460926,0.0,-2.335164835164835
1883,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-11.234155879180149,-0.0,-0.0,-1.9936204146730463,0.0,-4.021672771672772
1884,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-14.858077130528585,-0.0,-0.0,-3.588516746411483,0.0,-5.318986568986569
1885,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-19.931566882416394,-0.0,-0.0,-6.778309409888358,0.0,-7.135225885225885
1886,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-22.105919633225454,-0.0,-0.0,-12.360446570972888,0.0,-7.913614163614163
1887,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-22.830703883495143,-0.0,-0.0,-12.360446570972888,0.0,-8.173076923076922
1888,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-21.74352750809061,-0.0,-0.0,-11.961722488038278,0.0,-7.783882783882783
1889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-26.092233009708732,-0.0,-0.0,-7.974481658692185,0.0,-9.34065934065934
1890,-0.0,-0.0,-0.5043149946062567,-0.0,-0.0,0.0,-45.66140776699029,-0.0,-0.10290556900726394,-7.575757575757576,0.0,-16.346153846153843
1891,-0.0,-0.049041135997657734,-3.0258899676375406,-0.09754028837998305,-0.0,0.0,-95.30912891046385,-0.0,-0.10290556900726394,-8.771929824561404,0.0,-33.989621489621484
1892,-0.0,-0.049041135997657734,-9.581984897518877,-0.2926208651399491,-0.0,0.0,-208.375471952535,-0.0,-0.10290556900726394,-11.56299840510367,0.0,-74.46581196581195
1893,-0.0,-0.09808227199531547,-13.616504854368934,-0.5852417302798982,-0.0,0.0,-412.4022384034519,-0.0,-0.0,-18.341307814992025,-41.2596074919782,-84.99999999999999
1894,-0.0,-0.19616454399063094,-16.642394822006473,-0.5852417302798982,-0.0,0.0,-659.91605987055,-0.0,-0.0,-27.511961722488042,-99.69927617341989,-84.99999999999999
1895,-0.0,-0.6375347679695506,-18.659654800431497,-0.6827820186598813,-0.0,0.0,-750.0000000004213,-0.0,-0.0,-32.29665071770335,-134.2825162301321,-84.99999999999999
1896,-0.0,-3.187673839847753,-12.103559870550162,-0.4877014418999152,-0.0,0.0,-750.0000000004213,-0.0,-0.0,-30.303030303030305,-139.00231326020446,-84.99999999999999
1897,-0.0,-12.55453081540038,-8.069039913700108,-0.2926208651399491,-0.0,0.0,-661.7280204962243,-0.0,-0.0,-19.537480063795854,-78.5030967838221,-84.99999999999999
1898,-0.0,-20.891523935002194,-7.060409924487594,-0.1950805767599661,-0.0,0.0,-445.01752966558786,-0.0,-0.0,-9.968102073365232,-12.597567345720472,-84.99999999999999
1899,-0.0,-17.06631532718489,-5.5474649406688235,-0.09754028837998305,-0.0,0.0,-276.50519147788555,-0.0,-0.0,-4.784688995215311,0.0,-53.83852258852258
1900,-0.0,-6.326306543697847,-2.5215749730312838,-0.0,-0.0,0.0,-122.85093042071195,-0.0,-0.0,-1.9936204146730463,0.0,-27.24358974358974
1901,-0.0,-1.9126043039086515,-0.5043149946062567,-0.0,-0.0,0.0,-43.84944714131606,-0.0,-0.0,-0.39872408293460926,0.0,-10.637973137973137
1902,-0.0,-0.44137022397891956,0.0,-0.0,-0.0,0.0,-9.422195253505933,-0.0,-0.0,-0.0,0.0,-2.205433455433455
1903,-0.0,-0.39232908798126187,0.0,-0.0,-0.0,0.0,-3.9863133764832783,-0.0,-0.0,-0.0,0.0,-0.38919413919413914
1904,-0.0,-1.667398623920363,-1.0086299892125135,-0.0,-0.0,0.0,-13.046116504854368,-0.0,-0.0,-0.39872408293460926,0.0,-0.25946275946275943
1905,-0.0,-1.7164397599180208,-1.0086299892125135,-0.0,-0.0,0.0,-13.408508629989212,-0.0,-0.0,-0.39872408293460926,0.0,-0.25946275946275943
1906,-0.0,-0.6865759039672082,-1.5129449838187703,-0.09754028837998305,-0.0,0.0,-5.7982740021574966,-0.0,-0.0,-0.0,0.0,-0.25946275946275943
1907,-0.0,-0.44137022397891956,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-3.9863133764832783,-0.0,-0.0,-0.0,0.0,-0.25946275946275943
1908,-0.0,-0.39232908798126187,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-5.073489751887809,-0.0,-0.0,-0.39872408293460926,0.0,-0.7783882783882783
1909,-0.0,-0.29424681598594643,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-6.523058252427184,-0.0,-0.0,-0.7974481658692185,0.0,-1.5567765567765566
1910,-0.0,-0.24520567998828868,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-7.24784250269687,-0.0,-0.0,-1.594896331738437,0.0,-1.9459706959706957
1911,-0.0,-0.049041135997657734,-1.0086299892125135,-0.1950805767599661,-0.0,0.0,-4.7110976267529665,-0.0,-0.20581113801452788,-0.7974481658692185,0.0,-1.5567765567765566
1912,-0.0,-0.0,-1.0086299892125135,-0.1950805767599661,-0.0,0.0,-5.073489751887809,-0.0,-1.0290556900726393,-0.7974481658692185,0.0,-1.816239316239316
1913,-0.1027617212588311,-0.0,-1.0086299892125135,-0.1950805767599661,-0.0,0.0,-8.335018878101401,-0.10296934865900383,-3.7046004842615012,-1.1961722488038278,0.0,-2.9838217338217334
1914,-0.2055234425176622,-0.049041135997657734,-1.5129449838187703,-0.1950805767599661,-0.0,0.0,-10.871763754045306,-0.20593869731800765,-5.659806295399516,-1.594896331738437,0.0,-3.762210012210012
1915,-0.1027617212588311,-0.14712340799297322,-5.0431499460625675,-0.6827820186598813,-0.0,0.0,-10.871763754045306,-0.10296934865900383,-4.2191283292978214,-1.594896331738437,0.0,-3.5027472527472523
1916,-0.1027617212588311,-0.6865759039672082,-9.581984897518877,-0.8778625954198472,-0.0,0.0,-14.133292880258898,-0.10296934865900383,-1.646489104116223,-1.1961722488038278,0.0,-3.2432844932844933
1917,-0.0,-4.021373151807934,-55.47464940668824,-2.536047497879559,-0.0,0.0,-37.68878101402373,-0.0,-0.41162227602905577,-1.1961722488038278,0.0,-2.8540903540903537
1918,-0.0,-12.848777631386326,-165.91963322545848,-4.974554707379134,-0.0,0.0,-100.38261866235166,-0.0,-0.10290556900726394,-0.7974481658692185,0.0,-1.9459706959706957
1919,-0.0,-24.86385595081247,0.0,-7.413061916878711,-0.0,-324.7788565264293,-185.90716019417474,-0.0,-0.0,-0.7974481658692185,0.0,-0.7783882783882783
1920,-0.0,-27.119748206704728,0.0,-11.607294317217981,-0.0,-363.6111111111111,-200.76523732470332,-0.0,-0.0,-0.7974481658692185,0.0,-0.12973137973137971
1921,-0.0,-21.529058702971746,0.0,-12.875318066157762,-0.0,-343.9428263214671,-159.0901429341963,-0.0,-0.0,-0.7974481658692185,0.0,0.0
1922,-0.0,-18.34138486312399,-205.76051779935275,-7.217981340118745,-0.0,0.0,-135.53465480043147,-0.0,-0.0,-2.791068580542265,0.0,0.0
1923,-0.0,-1.7164397599180208,-4.034519956850054,-0.09754028837998305,-0.0,0.0,-12.683724379719525,-0.0,-0.0,-1.1961722488038278,0.0,0.0
1924,-0.0,-1.2260283999414434,-2.5215749730312838,-0.09754028837998305,-0.0,0.0,-9.422195253505933,-0.0,-0.0,-0.7974481658692185,0.0,-0.12973137973137971
1925,-0.0,-0.44137022397891956,-0.5043149946062567,-0.0,-0.0,0.0,-3.6239212513484347,-0.0,-0.0,-0.7974481658692185,0.0,-0.12973137973137971
1926,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-0.7247842502696871,-0.0,-0.0,-0.39872408293460926,0.0,-0.12973137973137971
1927,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7247842502696871,-0.0,-0.0,-1.1961722488038278,0.0,-0.25946275946275943
1928,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0871763754045305,-0.0,-0.0,-2.3923444976076556,0.0,-0.38919413919413914
1929,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0871763754045305,-0.0,-0.0,-1.9936204146730463,0.0,-0.38919413919413914
1930,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4495685005393741,-0.0,-0.0,-2.791068580542265,0.0,-0.5189255189255189
1931,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.174352750809061,-0.0,-0.0,-3.588516746411483,0.0,-0.7783882783882783
1932,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.5367448759439046,-0.0,-0.0,-4.784688995215311,0.0,-0.908119658119658
1933,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.174352750809061,-0.0,-0.0,-5.18341307814992,0.0,-0.7783882783882783
1934,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4495685005393741,-0.0,-0.0,-3.588516746411483,0.0,-0.5189255189255189
1935,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7247842502696871,-0.0,-0.0,-1.594896331738437,0.0,-0.25946275946275943
1936,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.7974481658692185,0.0,-0.12973137973137971
1937,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.39872408293460926,0.0,0.0
1938,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1939,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.0,0.0,0.0
1940,-0.0,-0.19616454399063094,0.0,-0.0,-0.0,-0.5043149946062567,-1.4495685005393741,-0.0,-0.0,-0.0,0.0,0.0
1941,-0.0,-0.6865759039672082,-1.0086299892125135,-0.0,-0.0,0.0,-5.073489751887809,-0.0,-0.0,-0.0,0.0,0.0
1942,-0.0,-1.5693163519250475,-1.5129449838187703,-0.0,-0.0,0.0,-11.596548004314993,-0.0,-0.0,-0.0,0.0,0.0
1943,-0.0,-2.6482213438735176,-3.530204962243797,-0.09754028837998305,-0.0,0.0,-19.56917475728155,-0.0,-0.0,-0.0,0.0,0.0
1944,-0.0,-3.2367149758454103,-3.530204962243797,-0.09754028837998305,-0.0,0.0,-23.917880258899675,-0.0,-0.0,-0.0,0.0,0.0
1945,-0.0,-2.8934270238618063,-2.017259978425027,-0.0,-0.0,0.0,-22.468311758360297,-0.0,-0.0,-0.39872408293460926,0.0,-0.38919413919413914
1946,-0.0,-2.3539745278875714,-1.5129449838187703,-0.0,-0.0,0.0,-19.206782632146705,-0.0,-0.0,-0.7974481658692185,0.0,-0.6486568986568986
1947,-0.0,-2.1578099838969402,-1.0086299892125135,-0.0,-0.0,0.0,-18.119606256742173,-0.0,-0.0,-1.594896331738437,0.0,-0.7783882783882783
1948,-0.0,-2.010686575903967,-1.0086299892125135,-0.0,-0.0,0.0,-16.670037756202802,-0.0,-0.0,-1.594896331738437,0.0,-0.6486568986568986
1949,-0.0,-1.4712340799297319,-0.5043149946062567,-0.0,-0.0,0.0,-12.32133225458468,-0.0,-0.0,-1.1961722488038278,0.0,-0.5189255189255189
1950,-0.0,-0.7846581759625237,0.0,-0.0,-0.0,0.0,-7.610234627831715,-0.0,-0.0,-1.594896331738437,0.0,-0.6486568986568986
1951,-0.0,-0.24520567998828868,0.0,-0.0,-0.0,0.0,-4.348705501618122,-0.0,-0.0,-3.189792663476874,0.0,-0.908119658119658
1952,-0.0,-0.09808227199531547,0.0,-0.0,-0.0,0.0,-4.711097626752966,-0.0,-0.0,-7.177033492822966,0.0,-1.4270451770451769
1953,-0.0,-0.049041135997657734,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-5.073489751887809,-0.0,-0.0,-8.771929824561404,0.0,-1.6865079365079363
1954,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-8.697411003236244,-0.0,-0.0,-14.354066985645932,0.0,-2.9838217338217334
1955,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-20.656351132686083,-0.0,-0.0,-32.29665071770335,0.0,-7.264957264957264
1956,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-20.656351132686083,-0.0,-0.0,-35.48644338118022,0.0,-7.264957264957264
1957,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-22.830703883495143,-0.0,-0.0,-43.85964912280702,0.0,-8.043345543345543
1958,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-22.105919633225454,-0.0,-0.0,-53.82775119617226,0.0,-7.783882783882783
1959,-0.0,-0.09808227199531547,0.0,-0.0,-0.0,0.0,-17.394822006472488,-0.0,-0.0,-59.01116427432217,0.0,-5.967643467643467
1960,-0.0,-0.09808227199531547,0.0,-0.0,-0.0,0.0,-11.958940129449838,-0.0,-0.0,-61.004784688995215,0.0,-4.021672771672772
1961,-0.0,-0.39232908798126187,0.0,-0.0,-0.0,0.0,-10.509371628910463,-0.0,-0.0,-68.9792663476874,0.0,-2.7243589743589745
1962,-0.0,-0.8827404479578391,-0.5043149946062567,-0.0,-0.0,0.0,-10.871763754045306,-0.0,-0.0,-71.37161084529505,0.0,-1.5567765567765566
1963,-0.0,-1.1769872639437857,-1.0086299892125135,-0.0,-0.0,0.0,-11.958940129449838,-0.0,-0.0,-65.78947368421053,0.0,-1.1675824175824174
1964,-0.0,-1.0789049919484701,-1.0086299892125135,-0.09754028837998305,-0.0,0.0,-10.146979503775619,-0.0,-0.0,-44.65709728867624,0.0,-0.7783882783882783
1965,-0.0,-0.5884936319718929,-0.5043149946062567,-0.09754028837998305,-0.0,0.0,-6.16066612729234,-0.0,-0.0,-23.12599681020734,0.0,-0.6486568986568986
1966,-0.0,-0.09808227199531547,-0.5043149946062567,-0.09754028837998305,-0.0,0.0,-2.8991370010787483,-0.0,-0.0,-10.76555023923445,0.0,-0.7783882783882783
1967,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.2615291262135915,-0.0,-0.0,-4.784688995215311,0.0,-1.1675824175824174
1968,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.2615291262135915,-0.0,-0.0,-3.189792663476874,0.0,-1.1675824175824174
1969,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.5367448759439046,-0.0,-0.0,-1.1961722488038278,0.0,-0.908119658119658
1970,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0871763754045305,-0.0,-0.0,-0.39872408293460926,0.0,-0.38919413919413914
1971,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.0,0.0,-0.12973137973137971
1972,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.0,0.0,-0.12973137973137971
1973,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1974,-0.0,-0.049041135997657734,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.0,0.0,0.0
1975,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.39872408293460926,0.0,-0.12973137973137971
1976,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.39872408293460926,0.0,-0.12973137973137971
1977,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.39872408293460926,0.0,-0.12973137973137971
1978,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7247842502696871,-0.0,-0.0,-0.7974481658692185,0.0,-0.25946275946275943
1979,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4495685005393741,-0.0,-0.0,-0.7974481658692185,0.0,-0.5189255189255189
1980,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0871763754045305,-0.0,-0.0,-0.7974481658692185,0.0,-0.38919413919413914
1981,-0.0,-0.09808227199531547,0.0,-0.0,-0.0,0.0,-1.8119606256742176,-0.0,-0.0,-0.7974481658692185,0.0,-0.38919413919413914
1982,-0.0,-0.29424681598594643,0.0,-0.0,-0.0,0.0,-2.8991370010787483,-0.0,-0.0,-0.39872408293460926,0.0,-0.25946275946275943
1983,-0.0,-0.29424681598594643,0.0,-0.0,-0.0,0.0,-2.8991370010787483,-0.0,-0.0,-0.39872408293460926,0.0,-0.25946275946275943
1984,-0.0,-0.29424681598594643,-0.5043149946062567,-0.0,-0.0,0.0,-2.5367448759439046,-0.0,-0.0,-0.39872408293460926,0.0,-0.12973137973137971
1985,-0.0,-0.6375347679695506,-1.0086299892125135,-0.0,-0.0,0.0,-5.435881877022653,-0.0,-0.0,-0.39872408293460926,0.0,-0.25946275946275943
1986,-0.0,-2.6972624798711755,-4.034519956850054,-0.0,-0.0,0.0,-21.018743257820926,-0.0,-0.10290556900726394,-0.39872408293460926,0.0,-0.38919413919413914
1987,-0.0,-9.07261015956668,-5.0431499460625675,-0.0,-0.0,0.0,-70.66646440129449,-0.0,-0.10290556900726394,-1.1961722488038278,0.0,-1.2973137973137971
1988,-0.0,-19.0279607670912,-3.0258899676375406,-0.0,-0.0,0.0,-144.59445792880257,-0.0,-0.0,-1.9936204146730463,0.0,-1.4270451770451769
1989,-0.0,-23.58878641487337,-0.5043149946062567,-0.0,-0.0,0.0,-176.12257281553394,-0.0,-0.0,-1.1961722488038278,0.0,-0.6486568986568986
1990,-0.0,-17.900014639145073,0.0,-0.0,-0.0,0.0,-133.36030204962242,-0.0,-0.0,-0.39872408293460926,0.0,-0.38919413919413914
1991,-0.0,-6.865759039672083,0.0,-0.0,-0.0,0.0,-51.459681769147785,-0.0,-0.0,-0.0,0.0,-0.25946275946275943
1992,-0.0,-1.275069535939101,-0.5043149946062567,-0.0,-0.0,0.0,-9.784587378640776,-0.0,-0.0,-0.0,0.0,-0.12973137973137971
1993,-0.0,-0.24520567998828868,-1.5129449838187703,-0.09754028837998305,-0.0,0.0,-2.174352750809061,-0.0,-0.0,-0.0,0.0,-0.12973137973137971
1994,-0.0,-0.049041135997657734,-4.034519956850054,-0.2926208651399491,-0.0,0.0,-0.7247842502696871,-0.0,-0.0,-0.0,0.0,-0.12973137973137971
1995,-0.0,-0.0,-4.034519956850054,-0.2926208651399491,-0.0,0.0,-0.36239212513484353,-0.0,-0.0,-0.0,0.0,-0.12973137973137971
1996,-0.0,-0.0,-3.0258899676375406,-0.2926208651399491,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1997,-0.0,-0.0,0.0,-0.2926208651399491,-0.0,-2.5215749730312838,-0.0,-0.0,-0.0,-0.0,0.0,0.0
